id	affectingdrug	affectingatc	affecteddrug	affectedatc	effect	significance	evidence	comment
2911	NARCOTIC ANALGESICS	N02A	MAOIS	N06AG	A	3	F	Major problem with meperidine; morphine appears safer
2912	NARCOTIC ANALGESICS	N01AH	MAOIS	N04BD	A	3	F	Major problem with meperidine; morphine appears safer
2913	NARCOTIC ANALGESICS	N01AH	MAOIS	N06AF	A	3	F	Major problem with meperidine; morphine appears safer
2914	NARCOTIC ANALGESICS	N01AH	MAOIS	N06AG	A	3	F	Major problem with meperidine; morphine appears safer
2915	NARCOTIC ANALGESICS	N02A	PHENELZINE	N06AF03	A	3	F	
2916	NARCOTIC ANALGESICS	N01AH	PHENELZINE	N06AF03	A	3	F	
2917	NARCOTIC ANALGESICS	N02A	TRANYLCYPROMINE	N06AF04	A	3	F	
2918	NARCOTIC ANALGESICS	N01AH	TRANYLCYPROMINE	N06AF04	A	3	F	
2919	NIFEDIPINE	C08CA05	BETA BLOCKERS	C07A	A	2	F	
2920	NIFEDIPINE	C08CA05	METOPRALOL	C07AB02	A	2	F	
2921	NIFEDIPINE	C08CA05	METOPRALOL	C07AB52	A	2	F	
2922	NIFEDIPINE	C08CA05	METOPRALOL	C07BB02	A	2	F	
2923	NIFEDIPINE	C08CA05	METOPRALOL	C07BB52	A	2	F	
2924	NIFEDIPINE	C08CA05	METOPRALOL	C07CB02	A	2	F	
2925	NIFEDIPINE	C08CA05	METOPRALOL	C07FB02	A	2	F	
2926	NIFEDIPINE	C08CA05	ATENOLOL	C07AB03	A	2	F	
2927	NIFEDIPINE	C08CA05	PROPRANOLOL	C07AA05	A	2	F	
2928	NIFEDIPINE	C08CA05	CAFFEINE	N06BC01	N	 	P	
2930	NIFEDIPINE	C08CA05	CAPTOPRIL	C09AA01	N	 	P	
2932	NIFEDIPINE	C08CA05	CARBAMAZEPINE	N03AF01	N	 	P	
2934	NIFEDIPINE	C08CA05	DIGOXIN	C01AA05	N	 	P	
2936	NIFEDIPINE	C08CA05	ENALAPRIL	C09AA02	N	 	P	
2938	NIFEDIPINE	C08CA05	NARCOTIC ANALGESICS	N02A	A	1	F	
2939	NIFEDIPINE	C08CA05	NARCOTIC ANALGESICS	N01AH	A	1	F	
2940	NIFEDIPINE	C08CA05	NSAIDS	S01BC	N	 	P	
2941	NIFEDIPINE	C08CA05	NSAIDS	M01A	N	 	P	
2944	NIFEDIPINE	C08CA05	DICLOFENAC	M01AB05	N	 	P	
2945	NIFEDIPINE	C08CA05	DICLOFENAC	M02AA15	N	 	P	
2946	NIFEDIPINE	C08CA05	DICLOFENAC	S01BC03	N	 	P	
2950	NIFEDIPINE	C08CA05	IBUPROFIN	G02CC01	N	 	P	
2951	NIFEDIPINE	C08CA05	IBUPROFIN	M01AE01	N	 	P	
2952	NIFEDIPINE	C08CA05	IBUPROFIN	M01AE51	N	 	P	
2956	NIFEDIPINE	C08CA05	INDOMETHACIN	M01AB01	N	 	P	
2957	NIFEDIPINE	C08CA05	INDOMETHACIN	M01AB51	N	 	P	
2958	NIFEDIPINE	C08CA05	INDOMETHACIN	S01BC01	N	 	P	
2962	NIFEDIPINE	C08CA05	NAPROXEN	G02CC02	N	 	P	
2963	NIFEDIPINE	C08CA05	NAPROXEN	M01AE02	N	 	P	
2964	NIFEDIPINE	C08CA05	NAPROXEN	M02AA12	N	 	P	
2968	NIFEDIPINE	C08CA05	PENICILLINS	J01C	A	1	 	
2969	NIFEDIPINE	C08CA05	PENICILLINS	J01RA01	A	1	 	
2970	NIFEDIPINE	C08CA05	PENICILLINS	S01AA14	A	1	 	
2971	NIFEDIPINE	C08CA05	AMOXICILLIN	J01CA04	A	1	 	
2972	NIFEDIPINE	C08CA05	AMPICILLIN	J01CA01	A	1	 	
2973	NIFEDIPINE	C08CA05	AMPICILLIN	S01AA19	A	1	 	
2974	NIFEDIPINE	C08CA05	CLOXACILLIN	J01CF02	A	1	 	
2975	NIFEDIPINE	C08CA05	PHENYTOIN	N03AB02	A	2	P	
2976	NIFEDIPINE	C08CA05	THEOPHYLLINE	R03DA04	N	 	F	
2978	NSAIDS	S01BC	BENZODIAZEPINE, LONG ACTING	N05BA01	N	 	P	
2979	NSAIDS	S01BC	BENZODIAZEPINE, LONG ACTING	N05BA12	N	 	P	
2980	NSAIDS	S01BC	BENZODIAZEPINE, LONG ACTING	N05CD01	N	 	P	
2981	NSAIDS	M01A	BENZODIAZEPINE, LONG ACTING	N05BA01	N	 	P	
2982	NSAIDS	M01A	BENZODIAZEPINE, LONG ACTING	N05BA12	N	 	P	
2983	NSAIDS	M01A	BENZODIAZEPINE, LONG ACTING	N05CD01	N	 	P	
2986	NSAIDS	S01BC	BETA BLOCKERS	C07A	I	2	G	
2987	NSAIDS	M01A	BETA BLOCKERS	C07A	I	2	G	
2988	NSAIDS	S01BC	METOPRALOL	C07AB02	I	2	G	
2989	NSAIDS	S01BC	METOPRALOL	C07AB52	I	2	G	
2990	NSAIDS	S01BC	METOPRALOL	C07BB02	I	2	G	
2991	NSAIDS	S01BC	METOPRALOL	C07BB52	I	2	G	
2992	NSAIDS	S01BC	METOPRALOL	C07CB02	I	2	G	
2993	NSAIDS	S01BC	METOPRALOL	C07FB02	I	2	G	
2994	NSAIDS	M01A	METOPRALOL	C07AB02	I	2	G	
2995	NSAIDS	M01A	METOPRALOL	C07AB52	I	2	G	
2996	NSAIDS	M01A	METOPRALOL	C07BB02	I	2	G	
2997	NSAIDS	M01A	METOPRALOL	C07BB52	I	2	G	
2998	NSAIDS	M01A	METOPRALOL	C07CB02	I	2	G	
2999	NSAIDS	M01A	METOPRALOL	C07FB02	I	2	G	
3000	NSAIDS	S01BC	ATENOLOL	C07AB03	I	2	G	
3001	NSAIDS	M01A	ATENOLOL	C07AB03	I	2	G	
3002	NSAIDS	S01BC	PROPRANOLOL	C07AA05	I	2	G	
3003	NSAIDS	M01A	PROPRANOLOL	C07AA05	I	2	G	
3004	NSAIDS	S01BC	CAPTOPRIL	C09AA01	I	2	G	
3005	NSAIDS	M01A	CAPTOPRIL	C09AA01	I	2	G	
3006	NSAIDS	S01BC	ENALAPRIL	C09AA02	I	2	G	
3007	NSAIDS	M01A	ENALAPRIL	C09AA02	I	2	G	
3008	NSAIDS	S01BC	FUROSEMIDE	C03CA01	I	2	G	
3009	NSAIDS	M01A	FUROSEMIDE	C03CA01	I	2	G	
3010	NSAIDS	S01BC	LITHIUM	N05AN	A	2	P	
3011	NSAIDS	S01BC	LITHIUM	N05AN01	A	2	P	
3012	NSAIDS	M01A	LITHIUM	N05AN	A	2	P	
3013	NSAIDS	M01A	LITHIUM	N05AN01	A	2	P	
3014	NSAIDS	S01BC	NIFEDIPINE	C08CA05	N	 	P	
3015	NSAIDS	M01A	NIFEDIPINE	C08CA05	N	 	P	
3018	NSAIDS	S01BC	NITROGLYCERIN	C01DA02	I	1	P	
3019	NSAIDS	S01BC	NITROGLYCERIN	C01DA08	I	1	P	
3020	NSAIDS	S01BC	NITROGLYCERIN	C01DA14	I	1	P	
3021	NSAIDS	S01BC	NITROGLYCERIN	C01DA20	I	1	P	
3022	NSAIDS	S01BC	NITROGLYCERIN	C01DA58	I	1	P	
3023	NSAIDS	M01A	NITROGLYCERIN	C01DA02	I	1	P	
3024	NSAIDS	M01A	NITROGLYCERIN	C01DA08	I	1	P	
3025	NSAIDS	M01A	NITROGLYCERIN	C01DA14	I	1	P	
3026	NSAIDS	M01A	NITROGLYCERIN	C01DA20	I	1	P	
3027	NSAIDS	M01A	NITROGLYCERIN	C01DA58	I	1	P	
3028	NSAIDS	S01BC	PHENYTOIN	N03AB02	A	1	P	
3029	NSAIDS	M01A	PHENYTOIN	N03AB02	A	1	P	
3030	NSAIDS	S01BC	THIAZIDES	C03AA	I	1	P	
3031	NSAIDS	M01A	THIAZIDES	C03AA	I	1	P	
3032	NSAIDS	S01BC	CHLORTHALIDONE	C03BA04	I	1	P	
3033	NSAIDS	S01BC	CHLORTHALIDONE	C03BB04	I	1	P	
3034	NSAIDS	M01A	CHLORTHALIDONE	C03BA04	I	1	P	
3035	NSAIDS	M01A	CHLORTHALIDONE	C03BB04	I	1	P	
3036	NSAIDS	S01BC	HYDROCHLOROTHIAZIDE	C03AA03	I	1	P	
3037	NSAIDS	M01A	HYDROCHLOROTHIAZIDE	C03AA03	I	1	P	
3038	NSAIDS	S01BC	TRIAMTERENE	C03DB02	A	2	F	Rarely associated with acute renal failure
3039	NSAIDS	M01A	TRIAMTERENE	C03DB02	A	2	F	Rarely associated with acute renal failure
3040	NSAIDS	S01BC	VALPROIC ACID	N03AG01	I	1	 	
3041	NSAIDS	M01A	VALPROIC ACID	N03AG01	I	1	 	
3042	NSAIDS	S01BC	WARFARIN	B01AA03	A	2	F	
3043	NSAIDS	M01A	WARFARIN	B01AA03	A	2	F	
3044	DICLOFENAC	M01AB05	BENZODIAZEPINE, LONG ACTING	N05BA01	N	 	P	
3045	DICLOFENAC	M01AB05	BENZODIAZEPINE, LONG ACTING	N05BA12	N	 	P	
3046	DICLOFENAC	M01AB05	BENZODIAZEPINE, LONG ACTING	N05CD01	N	 	P	
3047	DICLOFENAC	M02AA15	BENZODIAZEPINE, LONG ACTING	N05BA01	N	 	P	
3048	DICLOFENAC	M02AA15	BENZODIAZEPINE, LONG ACTING	N05BA12	N	 	P	
3049	DICLOFENAC	M02AA15	BENZODIAZEPINE, LONG ACTING	N05CD01	N	 	P	
3050	DICLOFENAC	S01BC03	BENZODIAZEPINE, LONG ACTING	N05BA01	N	 	P	
3051	DICLOFENAC	S01BC03	BENZODIAZEPINE, LONG ACTING	N05BA12	N	 	P	
3052	DICLOFENAC	S01BC03	BENZODIAZEPINE, LONG ACTING	N05CD01	N	 	P	
3056	DICLOFENAC	M01AB05	BETA BLOCKERS	C07A	I	2	G	
3057	DICLOFENAC	M02AA15	BETA BLOCKERS	C07A	I	2	G	
3058	DICLOFENAC	S01BC03	BETA BLOCKERS	C07A	I	2	G	
3059	DICLOFENAC	M01AB05	METOPRALOL	C07AB02	I	2	G	
3060	DICLOFENAC	M01AB05	METOPRALOL	C07AB52	I	2	G	
3061	DICLOFENAC	M01AB05	METOPRALOL	C07BB02	I	2	G	
3062	DICLOFENAC	M01AB05	METOPRALOL	C07BB52	I	2	G	
3063	DICLOFENAC	M01AB05	METOPRALOL	C07CB02	I	2	G	
3064	DICLOFENAC	M01AB05	METOPRALOL	C07FB02	I	2	G	
3065	DICLOFENAC	M02AA15	METOPRALOL	C07AB02	I	2	G	
3066	DICLOFENAC	M02AA15	METOPRALOL	C07AB52	I	2	G	
3067	DICLOFENAC	M02AA15	METOPRALOL	C07BB02	I	2	G	
3068	DICLOFENAC	M02AA15	METOPRALOL	C07BB52	I	2	G	
3069	DICLOFENAC	M02AA15	METOPRALOL	C07CB02	I	2	G	
3070	DICLOFENAC	M02AA15	METOPRALOL	C07FB02	I	2	G	
3071	DICLOFENAC	S01BC03	METOPRALOL	C07AB02	I	2	G	
3072	DICLOFENAC	S01BC03	METOPRALOL	C07AB52	I	2	G	
3073	DICLOFENAC	S01BC03	METOPRALOL	C07BB02	I	2	G	
3074	DICLOFENAC	S01BC03	METOPRALOL	C07BB52	I	2	G	
3075	DICLOFENAC	S01BC03	METOPRALOL	C07CB02	I	2	G	
3076	DICLOFENAC	S01BC03	METOPRALOL	C07FB02	I	2	G	
3077	DICLOFENAC	M01AB05	ATENOLOL	C07AB03	I	2	G	
3078	DICLOFENAC	M02AA15	ATENOLOL	C07AB03	I	2	G	
3079	DICLOFENAC	S01BC03	ATENOLOL	C07AB03	I	2	G	
3080	DICLOFENAC	M01AB05	PROPRANOLOL	C07AA05	I	2	G	
3081	DICLOFENAC	M02AA15	PROPRANOLOL	C07AA05	I	2	G	
3082	DICLOFENAC	S01BC03	PROPRANOLOL	C07AA05	I	2	G	
3083	DICLOFENAC	M01AB05	CAPTOPRIL	C09AA01	I	2	G	
3084	DICLOFENAC	M02AA15	CAPTOPRIL	C09AA01	I	2	G	
3085	DICLOFENAC	S01BC03	CAPTOPRIL	C09AA01	I	2	G	
3086	DICLOFENAC	M01AB05	ENALAPRIL	C09AA02	I	2	G	
3087	DICLOFENAC	M02AA15	ENALAPRIL	C09AA02	I	2	G	
3088	DICLOFENAC	S01BC03	ENALAPRIL	C09AA02	I	2	G	
3089	DICLOFENAC	M01AB05	FUROSEMIDE	C03CA01	I	2	G	
3090	DICLOFENAC	M02AA15	FUROSEMIDE	C03CA01	I	2	G	
3091	DICLOFENAC	S01BC03	FUROSEMIDE	C03CA01	I	2	G	
3092	DICLOFENAC	M01AB05	LITHIUM	N05AN	A	2	P	
3093	DICLOFENAC	M01AB05	LITHIUM	N05AN01	A	2	P	
3094	DICLOFENAC	M02AA15	LITHIUM	N05AN	A	2	P	
3095	DICLOFENAC	M02AA15	LITHIUM	N05AN01	A	2	P	
3096	DICLOFENAC	S01BC03	LITHIUM	N05AN	A	2	P	
3097	DICLOFENAC	S01BC03	LITHIUM	N05AN01	A	2	P	
3098	DICLOFENAC	M01AB05	NIFEDIPINE	C08CA05	N	 	P	
3099	DICLOFENAC	M02AA15	NIFEDIPINE	C08CA05	N	 	P	
3100	DICLOFENAC	S01BC03	NIFEDIPINE	C08CA05	N	 	P	
3104	DICLOFENAC	M01AB05	NITROGLYCERIN	C01DA02	I	1	P	
3105	DICLOFENAC	M01AB05	NITROGLYCERIN	C01DA08	I	1	P	
3106	DICLOFENAC	M01AB05	NITROGLYCERIN	C01DA14	I	1	P	
3107	DICLOFENAC	M01AB05	NITROGLYCERIN	C01DA20	I	1	P	
3108	DICLOFENAC	M01AB05	NITROGLYCERIN	C01DA58	I	1	P	
3109	DICLOFENAC	M02AA15	NITROGLYCERIN	C01DA02	I	1	P	
3110	DICLOFENAC	M02AA15	NITROGLYCERIN	C01DA08	I	1	P	
3111	DICLOFENAC	M02AA15	NITROGLYCERIN	C01DA14	I	1	P	
3112	DICLOFENAC	M02AA15	NITROGLYCERIN	C01DA20	I	1	P	
3113	DICLOFENAC	M02AA15	NITROGLYCERIN	C01DA58	I	1	P	
3114	DICLOFENAC	S01BC03	NITROGLYCERIN	C01DA02	I	1	P	
3115	DICLOFENAC	S01BC03	NITROGLYCERIN	C01DA08	I	1	P	
3116	DICLOFENAC	S01BC03	NITROGLYCERIN	C01DA14	I	1	P	
3117	DICLOFENAC	S01BC03	NITROGLYCERIN	C01DA20	I	1	P	
3118	DICLOFENAC	S01BC03	NITROGLYCERIN	C01DA58	I	1	P	
3119	DICLOFENAC	M01AB05	PHENYTOIN	N03AB02	A	1	P	
3120	DICLOFENAC	M02AA15	PHENYTOIN	N03AB02	A	1	P	
3121	DICLOFENAC	S01BC03	PHENYTOIN	N03AB02	A	1	P	
3122	DICLOFENAC	M01AB05	THIAZIDES	C03AA	I	1	P	
3123	DICLOFENAC	M02AA15	THIAZIDES	C03AA	I	1	P	
3124	DICLOFENAC	S01BC03	THIAZIDES	C03AA	I	1	P	
3125	DICLOFENAC	M01AB05	CHLORTHALIDONE	C03BA04	I	1	P	
3126	DICLOFENAC	M01AB05	CHLORTHALIDONE	C03BB04	I	1	P	
3127	DICLOFENAC	M02AA15	CHLORTHALIDONE	C03BA04	I	1	P	
3128	DICLOFENAC	M02AA15	CHLORTHALIDONE	C03BB04	I	1	P	
3129	DICLOFENAC	S01BC03	CHLORTHALIDONE	C03BA04	I	1	P	
3130	DICLOFENAC	S01BC03	CHLORTHALIDONE	C03BB04	I	1	P	
3131	DICLOFENAC	M01AB05	HYDROCHLOROTHIAZIDE	C03AA03	I	1	P	
3132	DICLOFENAC	M02AA15	HYDROCHLOROTHIAZIDE	C03AA03	I	1	P	
3133	DICLOFENAC	S01BC03	HYDROCHLOROTHIAZIDE	C03AA03	I	1	P	
3134	DICLOFENAC	M01AB05	TRIAMTERENE	C03DB02	A	2	F	Rarely associated with acute renal failure
3135	DICLOFENAC	M02AA15	TRIAMTERENE	C03DB02	A	2	F	Rarely associated with acute renal failure
3136	DICLOFENAC	S01BC03	TRIAMTERENE	C03DB02	A	2	F	Rarely associated with acute renal failure
3137	DICLOFENAC	M01AB05	VALPROIC ACID	N03AG01	I	1	 	
3138	DICLOFENAC	M02AA15	VALPROIC ACID	N03AG01	I	1	 	
3139	DICLOFENAC	S01BC03	VALPROIC ACID	N03AG01	I	1	 	
3140	DICLOFENAC	M01AB05	WARFARIN	B01AA03	A	2	F	
3141	DICLOFENAC	M02AA15	WARFARIN	B01AA03	A	2	F	
3142	DICLOFENAC	S01BC03	WARFARIN	B01AA03	A	2	F	
3143	IBUPROFIN	G02CC01	BENZODIAZEPINE, LONG ACTING	N05BA01	N	 	P	
3144	IBUPROFIN	G02CC01	BENZODIAZEPINE, LONG ACTING	N05BA12	N	 	P	
3145	IBUPROFIN	G02CC01	BENZODIAZEPINE, LONG ACTING	N05CD01	N	 	P	
3146	IBUPROFIN	M01AE01	BENZODIAZEPINE, LONG ACTING	N05BA01	N	 	P	
3147	IBUPROFIN	M01AE01	BENZODIAZEPINE, LONG ACTING	N05BA12	N	 	P	
3148	IBUPROFIN	M01AE01	BENZODIAZEPINE, LONG ACTING	N05CD01	N	 	P	
3149	IBUPROFIN	M01AE51	BENZODIAZEPINE, LONG ACTING	N05BA01	N	 	P	
3150	IBUPROFIN	M01AE51	BENZODIAZEPINE, LONG ACTING	N05BA12	N	 	P	
3151	IBUPROFIN	M01AE51	BENZODIAZEPINE, LONG ACTING	N05CD01	N	 	P	
3155	IBUPROFIN	G02CC01	BETA BLOCKERS	C07A	I	2	G	
3156	IBUPROFIN	M01AE01	BETA BLOCKERS	C07A	I	2	G	
3157	IBUPROFIN	M01AE51	BETA BLOCKERS	C07A	I	2	G	
3158	IBUPROFIN	G02CC01	METOPRALOL	C07AB02	I	2	G	
3159	IBUPROFIN	G02CC01	METOPRALOL	C07AB52	I	2	G	
3160	IBUPROFIN	G02CC01	METOPRALOL	C07BB02	I	2	G	
3161	IBUPROFIN	G02CC01	METOPRALOL	C07BB52	I	2	G	
3162	IBUPROFIN	G02CC01	METOPRALOL	C07CB02	I	2	G	
3163	IBUPROFIN	G02CC01	METOPRALOL	C07FB02	I	2	G	
3164	IBUPROFIN	M01AE01	METOPRALOL	C07AB02	I	2	G	
3165	IBUPROFIN	M01AE01	METOPRALOL	C07AB52	I	2	G	
3166	IBUPROFIN	M01AE01	METOPRALOL	C07BB02	I	2	G	
3167	IBUPROFIN	M01AE01	METOPRALOL	C07BB52	I	2	G	
3168	IBUPROFIN	M01AE01	METOPRALOL	C07CB02	I	2	G	
3169	IBUPROFIN	M01AE01	METOPRALOL	C07FB02	I	2	G	
3170	IBUPROFIN	M01AE51	METOPRALOL	C07AB02	I	2	G	
3171	IBUPROFIN	M01AE51	METOPRALOL	C07AB52	I	2	G	
3172	IBUPROFIN	M01AE51	METOPRALOL	C07BB02	I	2	G	
3173	IBUPROFIN	M01AE51	METOPRALOL	C07BB52	I	2	G	
3174	IBUPROFIN	M01AE51	METOPRALOL	C07CB02	I	2	G	
3175	IBUPROFIN	M01AE51	METOPRALOL	C07FB02	I	2	G	
3176	IBUPROFIN	G02CC01	ATENOLOL	C07AB03	I	2	G	
3177	IBUPROFIN	M01AE01	ATENOLOL	C07AB03	I	2	G	
3178	IBUPROFIN	M01AE51	ATENOLOL	C07AB03	I	2	G	
3179	IBUPROFIN	G02CC01	PROPRANOLOL	C07AA05	I	2	G	
3180	IBUPROFIN	M01AE01	PROPRANOLOL	C07AA05	I	2	G	
3181	IBUPROFIN	M01AE51	PROPRANOLOL	C07AA05	I	2	G	
3182	IBUPROFIN	G02CC01	CAPTOPRIL	C09AA01	I	2	G	
3183	IBUPROFIN	M01AE01	CAPTOPRIL	C09AA01	I	2	G	
3184	IBUPROFIN	M01AE51	CAPTOPRIL	C09AA01	I	2	G	
3185	IBUPROFIN	G02CC01	ENALAPRIL	C09AA02	I	2	G	
3186	IBUPROFIN	M01AE01	ENALAPRIL	C09AA02	I	2	G	
3187	IBUPROFIN	M01AE51	ENALAPRIL	C09AA02	I	2	G	
3188	IBUPROFIN	G02CC01	FUROSEMIDE	C03CA01	I	2	G	
3189	IBUPROFIN	M01AE01	FUROSEMIDE	C03CA01	I	2	G	
3190	IBUPROFIN	M01AE51	FUROSEMIDE	C03CA01	I	2	G	
3191	IBUPROFIN	G02CC01	LITHIUM	N05AN	A	2	P	
3192	IBUPROFIN	G02CC01	LITHIUM	N05AN01	A	2	P	
3193	IBUPROFIN	M01AE01	LITHIUM	N05AN	A	2	P	
3194	IBUPROFIN	M01AE01	LITHIUM	N05AN01	A	2	P	
3195	IBUPROFIN	M01AE51	LITHIUM	N05AN	A	2	P	
3196	IBUPROFIN	M01AE51	LITHIUM	N05AN01	A	2	P	
3197	IBUPROFIN	G02CC01	NIFEDIPINE	C08CA05	N	 	P	
3198	IBUPROFIN	M01AE01	NIFEDIPINE	C08CA05	N	 	P	
3199	IBUPROFIN	M01AE51	NIFEDIPINE	C08CA05	N	 	P	
3203	IBUPROFIN	G02CC01	NITROGLYCERIN	C01DA02	I	1	P	
3204	IBUPROFIN	G02CC01	NITROGLYCERIN	C01DA08	I	1	P	
3205	IBUPROFIN	G02CC01	NITROGLYCERIN	C01DA14	I	1	P	
3206	IBUPROFIN	G02CC01	NITROGLYCERIN	C01DA20	I	1	P	
3207	IBUPROFIN	G02CC01	NITROGLYCERIN	C01DA58	I	1	P	
3208	IBUPROFIN	M01AE01	NITROGLYCERIN	C01DA02	I	1	P	
3209	IBUPROFIN	M01AE01	NITROGLYCERIN	C01DA08	I	1	P	
3210	IBUPROFIN	M01AE01	NITROGLYCERIN	C01DA14	I	1	P	
3211	IBUPROFIN	M01AE01	NITROGLYCERIN	C01DA20	I	1	P	
3212	IBUPROFIN	M01AE01	NITROGLYCERIN	C01DA58	I	1	P	
3213	IBUPROFIN	M01AE51	NITROGLYCERIN	C01DA02	I	1	P	
3214	IBUPROFIN	M01AE51	NITROGLYCERIN	C01DA08	I	1	P	
3215	IBUPROFIN	M01AE51	NITROGLYCERIN	C01DA14	I	1	P	
3216	IBUPROFIN	M01AE51	NITROGLYCERIN	C01DA20	I	1	P	
3217	IBUPROFIN	M01AE51	NITROGLYCERIN	C01DA58	I	1	P	
3218	IBUPROFIN	G02CC01	PHENYTOIN	N03AB02	A	1	P	
3219	IBUPROFIN	M01AE01	PHENYTOIN	N03AB02	A	1	P	
3220	IBUPROFIN	M01AE51	PHENYTOIN	N03AB02	A	1	P	
3221	IBUPROFIN	G02CC01	THIAZIDES	C03AA	I	1	P	
3222	IBUPROFIN	M01AE01	THIAZIDES	C03AA	I	1	P	
3223	IBUPROFIN	M01AE51	THIAZIDES	C03AA	I	1	P	
3224	IBUPROFIN	G02CC01	CHLORTHALIDONE	C03BA04	I	1	P	
3225	IBUPROFIN	G02CC01	CHLORTHALIDONE	C03BB04	I	1	P	
3226	IBUPROFIN	M01AE01	CHLORTHALIDONE	C03BA04	I	1	P	
3227	IBUPROFIN	M01AE01	CHLORTHALIDONE	C03BB04	I	1	P	
3228	IBUPROFIN	M01AE51	CHLORTHALIDONE	C03BA04	I	1	P	
3229	IBUPROFIN	M01AE51	CHLORTHALIDONE	C03BB04	I	1	P	
3230	IBUPROFIN	G02CC01	HYDROCHLOROTHIAZIDE	C03AA03	I	1	P	
3231	IBUPROFIN	M01AE01	HYDROCHLOROTHIAZIDE	C03AA03	I	1	P	
3232	IBUPROFIN	M01AE51	HYDROCHLOROTHIAZIDE	C03AA03	I	1	P	
3233	IBUPROFIN	G02CC01	TRIAMTERENE	C03DB02	A	2	F	Rarely associated with acute renal failure
3234	IBUPROFIN	M01AE01	TRIAMTERENE	C03DB02	A	2	F	Rarely associated with acute renal failure
3235	IBUPROFIN	M01AE51	TRIAMTERENE	C03DB02	A	2	F	Rarely associated with acute renal failure
3236	IBUPROFIN	G02CC01	VALPROIC ACID	N03AG01	I	1	 	
3237	IBUPROFIN	M01AE01	VALPROIC ACID	N03AG01	I	1	 	
3238	IBUPROFIN	M01AE51	VALPROIC ACID	N03AG01	I	1	 	
3239	IBUPROFIN	G02CC01	WARFARIN	B01AA03	A	2	F	
3240	IBUPROFIN	M01AE01	WARFARIN	B01AA03	A	2	F	
3241	IBUPROFIN	M01AE51	WARFARIN	B01AA03	A	2	F	
3242	INDOMETHACIN	M01AB01	BENZODIAZEPINE, LONG ACTING	N05BA01	N	 	P	
3243	INDOMETHACIN	M01AB01	BENZODIAZEPINE, LONG ACTING	N05BA12	N	 	P	
3244	INDOMETHACIN	M01AB01	BENZODIAZEPINE, LONG ACTING	N05CD01	N	 	P	
3245	INDOMETHACIN	M01AB51	BENZODIAZEPINE, LONG ACTING	N05BA01	N	 	P	
3246	INDOMETHACIN	M01AB51	BENZODIAZEPINE, LONG ACTING	N05BA12	N	 	P	
3247	INDOMETHACIN	M01AB51	BENZODIAZEPINE, LONG ACTING	N05CD01	N	 	P	
3248	INDOMETHACIN	S01BC01	BENZODIAZEPINE, LONG ACTING	N05BA01	N	 	P	
3249	INDOMETHACIN	S01BC01	BENZODIAZEPINE, LONG ACTING	N05BA12	N	 	P	
3250	INDOMETHACIN	S01BC01	BENZODIAZEPINE, LONG ACTING	N05CD01	N	 	P	
3254	INDOMETHACIN	M01AB01	BETA BLOCKERS	C07A	I	2	G	
3255	INDOMETHACIN	M01AB51	BETA BLOCKERS	C07A	I	2	G	
3256	INDOMETHACIN	S01BC01	BETA BLOCKERS	C07A	I	2	G	
3257	INDOMETHACIN	M01AB01	METOPRALOL	C07AB02	I	2	G	
3258	INDOMETHACIN	M01AB01	METOPRALOL	C07AB52	I	2	G	
3259	INDOMETHACIN	M01AB01	METOPRALOL	C07BB02	I	2	G	
3260	INDOMETHACIN	M01AB01	METOPRALOL	C07BB52	I	2	G	
3261	INDOMETHACIN	M01AB01	METOPRALOL	C07CB02	I	2	G	
3262	INDOMETHACIN	M01AB01	METOPRALOL	C07FB02	I	2	G	
3263	INDOMETHACIN	M01AB51	METOPRALOL	C07AB02	I	2	G	
3264	INDOMETHACIN	M01AB51	METOPRALOL	C07AB52	I	2	G	
3265	INDOMETHACIN	M01AB51	METOPRALOL	C07BB02	I	2	G	
3266	INDOMETHACIN	M01AB51	METOPRALOL	C07BB52	I	2	G	
3267	INDOMETHACIN	M01AB51	METOPRALOL	C07CB02	I	2	G	
3268	INDOMETHACIN	M01AB51	METOPRALOL	C07FB02	I	2	G	
3269	INDOMETHACIN	S01BC01	METOPRALOL	C07AB02	I	2	G	
3270	INDOMETHACIN	S01BC01	METOPRALOL	C07AB52	I	2	G	
3271	INDOMETHACIN	S01BC01	METOPRALOL	C07BB02	I	2	G	
3272	INDOMETHACIN	S01BC01	METOPRALOL	C07BB52	I	2	G	
3273	INDOMETHACIN	S01BC01	METOPRALOL	C07CB02	I	2	G	
3274	INDOMETHACIN	S01BC01	METOPRALOL	C07FB02	I	2	G	
3275	INDOMETHACIN	M01AB01	ATENOLOL	C07AB03	I	2	G	
3276	INDOMETHACIN	M01AB51	ATENOLOL	C07AB03	I	2	G	
3277	INDOMETHACIN	S01BC01	ATENOLOL	C07AB03	I	2	G	
3278	INDOMETHACIN	M01AB01	PROPRANOLOL	C07AA05	I	2	G	
3279	INDOMETHACIN	M01AB51	PROPRANOLOL	C07AA05	I	2	G	
3280	INDOMETHACIN	S01BC01	PROPRANOLOL	C07AA05	I	2	G	
3281	INDOMETHACIN	M01AB01	CAPTOPRIL	C09AA01	I	2	G	
3282	INDOMETHACIN	M01AB51	CAPTOPRIL	C09AA01	I	2	G	
3283	INDOMETHACIN	S01BC01	CAPTOPRIL	C09AA01	I	2	G	
3284	INDOMETHACIN	M01AB01	ENALAPRIL	C09AA02	I	2	G	
