Drug Interaction ID	Drug 1 Name	Drug 1 RxCUI	Drug 1 Class Name	Drug 1 Code	Drug 2 Name	Drug 2 RxCUI	Drug 2 Class Name	Drug 2 Code	Clinical Source	Source File	Description	Severity	Comment
1542	ST JOHNS WORT	258326			COBICISTAT	1306284			ANSM	357-ST-JOHNS-WORT.html	Risk of decrease of the effectiveness of the cobicistat due to increase of its metabolism by the inducer	CONTRAINDICATION	
1543	ST JOHNS WORT	258326			CYPROTERONE	3014			ANSM	357-ST-JOHNS-WORT.html	Risk of decrease of the effectiveness of the cyproterone, due to increase of its hepatic metabolism by the St Johns Wort	CONTRAINDICATION	
1544	ST JOHNS WORT	258326			DACLATASVIR	1606218			ANSM	357-ST-JOHNS-WORT.html	Risk of significant decrease of the plasma concentrations of daclatasvir due to increase of its hepatic metabolism by the St Johns wort	CONTRAINDICATION	
1545	ST JOHNS WORT	258326			DASABUVIR	1597381			ANSM	357-ST-JOHNS-WORT.html	Risk of decrease of the plasma concentrations of the dasabuvir by the St Johns wort	CONTRAINDICATION	
1546	ST JOHNS WORT	258326			DIGOXIN	3407			ANSM	357-ST-JOHNS-WORT.html	Decrease of the digoxinemia, because of the enzymatic inducer effect of the St Johns Wort, with risk of reduction of effectiveness, even complete loss of the effect, which can have possibly serious consequences (acute decompensated heart failure).	CONTRAINDICATION	In the case of the two substances being taken by accident, do not stop the St Johns Wort abruptly but test the plasma concentrations (or the effectiveness) of the digoxin before and then after the St Johns Wort is stopped.
1547	ST JOHNS WORT	258326			DOLUTEGRAVIR	1433868			ANSM	357-ST-JOHNS-WORT.html	Risk of decrease of the plasma concentrations of dolutegravir due to increase of its metabolism by the St Johns wort	Not recommended	
1548	ST JOHNS WORT	258326			DRONEDARONE	233698			ANSM	357-ST-JOHNS-WORT.html	Large decrease of the concentrations of dronedarone due to increase of its metabolism, without significant modification of the active metabolite	Not recommended	
1549	ST JOHNS WORT	258326			ERIBULINE	1045453			ANSM	357-ST-JOHNS-WORT.html	Risk of decrease of the plasma concentrations of eribuline by the St Johns wort	Not recommended	
1550	ST JOHNS WORT	258326					COMBINED ESTROGEN-PROGESTIN CONTRACEPTIVES	G03AB-001	ANSM	357-ST-JOHNS-WORT.html	Decrease of the plasma concentrations of the hormonal contraceptive, because of the enzymatic inducer effect of the St Johns Wort, with risk of reduction of effectiveness, even complete loss of the effect, of the contraceptive, which can have possibly serious consequences (pregnancy).	CONTRAINDICATION	
1551	ST JOHNS WORT	258326			IDELALISIB	1544460			ANSM	357-ST-JOHNS-WORT.html	Risk of large decrease of the plasma concentrations of idelalisib due to increase of its hepatic metabolism by the St Johns wort	Not recommended	
1552	ST JOHNS WORT	258326					IRREVERSIBLE MONOAMINE OXIDASE INHIBITORS (MAOI)	N06AF0	ANSM	357-ST-JOHNS-WORT.html	Risk of appearance of a serotonin syndrome	Precaution for use	Regular clinical and biological monitoring, especially at the beginning of the administration of the substances together.
1553	ST JOHNS WORT	258326					REVERSIBLE MAOI-A, INCLUDING LINEZOLIDE AND METHYLENE BLUE	NO6AG-001	ANSM	357-ST-JOHNS-WORT.html	Risk of appearance of a serotonin syndrome	Precaution for use	Regular clinical and biological monitoring, especially at the beginning of the administration of the substances together.
1554	ST JOHNS WORT	258326					IMMUNOSUPPRESSANTS	L04A	ANSM	357-ST-JOHNS-WORT.html	Decrease of the blood concentrations of the immunosuppressant, because of the enzymatic inducer effect of the St Johns wort, with risk of reduction of effectiveness, even complete loss of the effect, which could have possibly serious consequences (rejection of a graft)	CONTRAINDICATION	
1555	ST JOHNS WORT	258326					RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	ANSM	357-ST-JOHNS-WORT.html	Decrease of the plasma concentrations of the protease inhibitor, due to the enzymatic inducer effect of the St Johns Wort, with risk of reduction of effectiveness, even complete loss of the effect, which can have possibly serious consequences (reduction of the antiretroviral effectiveness)	CONTRAINDICATION	In the case of the substances being taken together by accident, do not stop the St Johns Wort abruptly, but test the plasma concentrations (or the effectiveness) of the protease inhibitor before and then after the St Johns Wort is stopped.
1556	ST JOHNS WORT	258326					METABOLIZED TYROSINE-KINASE INHIBITORS	L01XE	ANSM	357-ST-JOHNS-WORT.html	Decrease of the plasma concentrations and of the effectiveness of the tyrosine-kinase inhibitor, due to increase of its metabolism by the St Johns Wort	CONTRAINDICATION	
1557	ST JOHNS WORT	258326					SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIs)	N06AB	ANSM	357-ST-JOHNS-WORT.html	Risk of appearance of a serotonin syndrome	Precaution for use	Regular clinical and biological monitoring, especially at the beginning of the administration of the substances together.
1558	ST JOHNS WORT	258326			IRINOTECAN	51499			ANSM	357-ST-JOHNS-WORT.html	Decrease of the plasma concentrations of the active metabolite of the irinotecan, with risk of failure of the cytotoxic treatment	CONTRAINDICATION	
1559	ST JOHNS WORT	258326			ISAVUCONAZOLE	1720882			ANSM	357-ST-JOHNS-WORT.html	Decrease of the plasma concentrations of isavuconazole due to increase of its hepatic metabolism by the St Johns wort	CONTRAINDICATION	
1560	ST JOHNS WORT	258326			ITRACONAZOLE	28031			ANSM	357-ST-JOHNS-WORT.html	Risk of large decrease of the plasma concentrations of itraconazole, with risk of loss of effectiveness, due to increase of its hepatic metabolism by the St Johns wort	CONTRAINDICATION	
1561	ST JOHNS WORT	258326			IVABRADINE	77417			ANSM	357-ST-JOHNS-WORT.html	Risk of decrease of the effectiveness of the ivabradine due to increase of its metabolism by the St Johns wort	Not recommended	
1562	ST JOHNS WORT	258326			LEDIPASVIR	1591922			ANSM	357-ST-JOHNS-WORT.html	Risk of large decrease of the plasma concentrations of the ledipasvir due to increase of its hepatic metabolidm by the St Johns wort	CONTRAINDICATION	
1563	ST JOHNS WORT	258326			LOMITAPIDE	1364479			ANSM	357-ST-JOHNS-WORT.html	Risk of decrease of the plasma concentrations of the lomitapide	Not recommended	
1564	ST JOHNS WORT	258326			LURASIDONE	1040028			ANSM	357-ST-JOHNS-WORT.html	Decrease of the plasma concentrations of the lurasidone due to increase of its hepatic metabolism by the St Johns wort	CONTRAINDICATION	
1565	ST JOHNS WORT	258326			MACITENTAN	1442132			ANSM	357-ST-JOHNS-WORT.html	Risk of decrease of the plasma concentrations of macitentan due to increase of its metabolism by the St Johns wort	Not recommended	
1566	ST JOHNS WORT	258326			MARAVIROC	620216			ANSM	357-ST-JOHNS-WORT.html	Risk of decrease of the plasma concentrations of maraviroc that could lead to a loss of virological response	Not recommended	
1567	ST JOHNS WORT	258326			MIDAZOLAM	6960			ANSM	357-ST-JOHNS-WORT.html	Risk of decrease of the plasma concentrations of midazolam by the St Johns wort	Take into account	
1568	ST JOHNS WORT	258326			NEVIRAPINE	53654			ANSM	357-ST-JOHNS-WORT.html	Risk of significant decrease of the plasma concentrations of the nevirapine due to increase of its hepatic metabolism by the St Johns wort	CONTRAINDICATION	
1569	ST JOHNS WORT	258326			NINTEDANIB	1592737			ANSM	357-ST-JOHNS-WORT.html	Decrease of the plasma concentrations of the nintedanib due to decrease of its absorption by the millepertuis	Not recommended	
1570	ST JOHNS WORT	258326			OXYCODONE	7804			ANSM	357-ST-JOHNS-WORT.html	Decrease of the plasma concentrations of the oxycodone due to increase of its metabolism by the St Johns wort	Not recommended	Possible adjustment of the dosage of the oxycodone.
1571	ST JOHNS WORT	258326					PROGESTIN CONTRACEPTIVES	G03-001	ANSM	357-ST-JOHNS-WORT.html	Decrease of the plasma concentrations of the hormonal contraceptive, because of the enzymatic inducer effect of the St Johns wort, with risk of reduction of effectiveness, even complete loss of the effect, which can have possibly serious consequences (pregnancy)	CONTRAINDICATION	
1572	ST JOHNS WORT	258326			PROPAFENONE	8754			ANSM	357-ST-JOHNS-WORT.html	Decrease of the plasma concentrations of the propafenone due to increase of its hepatic metabolism by the St Johns wort	Precaution for use	Clinical monitoring and EKG. If there is reason for it, adjustment of the dosage of the propafenone during the time the substances are administered together and after the St Johns wort is stopped.
1573	ST JOHNS WORT	258326			QUETIAPINE	51272			ANSM	357-ST-JOHNS-WORT.html	Very large decrease of the plasma concentrations of quetiapine due to increase of its hepatic metabolism by the inducer, with risk of ineffectiveness	Not recommended	
1574	ST JOHNS WORT	258326			REGORAFENIB	1312397			ANSM	357-ST-JOHNS-WORT.html	Decrease of the plasma concentrations of regorafenib due to increase of its metabolism by the St Johns wort	Not recommended	
1575	ST JOHNS WORT	258326			RILPIVIRINE	1102270			ANSM	357-ST-JOHNS-WORT.html	Risk of decrease of the plasma concentrations of rilpivirine due to increase of its hepatic metabolism by the St Johns wort	CONTRAINDICATION	
1576	ST JOHNS WORT	258326			SIMEPREVIR	1482790			ANSM	357-ST-JOHNS-WORT.html	Risk of decrease of the plasma concentrations of simeprevir due to increase of its hepatic metabolism by the St Johns wort	Not recommended	
1577	ST JOHNS WORT	258326			SIMVASTATIN	36567			ANSM	357-ST-JOHNS-WORT.html	Decrease of the effectiveness of the cholesterol lowering agent due to increase of its hepatic metabolism by the St Johns wort	Not recommended	
1578	ST JOHNS WORT	258326			SOFOSBUVIR				ANSM	357-ST-JOHNS-WORT.html	Risk of decrease of the plasma concentrations of sofobusvir due to decrease of its intestinal absorption by the St Johns wort	CONTRAINDICATION	
1579	ST JOHNS WORT	258326			TELAPREVIR	1102261			ANSM	357-ST-JOHNS-WORT.html	Risk of very large decrease of the concentrations of telaprevir	CONTRAINDICATION	
1580	ST JOHNS WORT	258326			TELITHROMYCIN	274786			ANSM	357-ST-JOHNS-WORT.html	Decrease of the plasma concentrations of the telithromycin, with risk of failure of the anti-infective treatment, due to increase of the hepatic metabolism of the telithromycin by the St Johns wort	Not recommended	
1581	ST JOHNS WORT	258326					THEOPHYLLINE (AND, BY EXTRAPOLATION, AMINOPHYLLINE)	R03DA	ANSM	357-ST-JOHNS-WORT.html	Decrease of the plasma concentrations of the theophylline, because of the enzymatic inducer effect of the St Johns wort, with risk of reduction of effectiveness, even complete loss of the effect, which can have possibly serious consequences (onset of an obstructive pulmonary syndrome)	CONTRAINDICATION	In case of accidental use of the substances together, do not stop the St Johns wort abruptly but test the plasma concentrations (or the effectiveness) of the medication taken with it before and then after stopping the St Johns wort.
1582	ST JOHNS WORT	258326			TICAGRELOR	1116632			ANSM	357-ST-JOHNS-WORT.html	Risk of large decrease of the plasma concentrations of ticagrelor due to increase of its hepatic metabolism by the St Johns wort, with decrease of its therapeutic effect	CONTRAINDICATION	
1583	ST JOHNS WORT	258326			ULIPRISTAL	1005921			ANSM	357-ST-JOHNS-WORT.html	Risk of decrease of the effect of the ulipristal, due to increase of its hepatic metabolism by the inducer	Not recommended	Choose a therapeutic alternative that is little or not metabolized.
1584	ST JOHNS WORT	258326			VERAPAMIL	11170			ANSM	357-ST-JOHNS-WORT.html	Large reduction of the concentrations of verapamil, with risk of loss of its therapeutic effect	CONTRAINDICATION	
1585	ST JOHNS WORT	258326			VISMODEGIB	1242987			ANSM	357-ST-JOHNS-WORT.html	Risk of decrease of the plasma concentrations of vismodegib	CONTRAINDICATION	
1586	ST JOHNS WORT	258326			VORICONAZOLE	121243			ANSM	357-ST-JOHNS-WORT.html	Large reduction of the concentrations of voriconazole, with risk of loss of its therapeutic effect	CONTRAINDICATION	
1587			MINERALOCORTICOIDS	H02AA0			ANTICONVULSANT ENZYMATIC INDUCERS	N03A-001	ANSM	358-MINERALOCORTICOIDS.html	Decrease of the plasma concentrations and of the effectiveness of the corticoids due to increase of their hepatic metabolism by the inducer: the consequences are particularly great in patients with Addisons disease treated with the hydrocortisone and in the case of organ transplants.	Precaution for use	Clinical and biological monitoring; adjustment of the dosage of the corticoids during the treatment with the inducer and after it is stopped.
1588			MINERALOCORTICOIDS	H02AA0	RIFAMPICIN	9384			ANSM	358-MINERALOCORTICOIDS.html	Decrease of the plasma concentrations and of the effectiveness of the corticoids due to increase of their hepatic metabolism by the rifampicin; the consequences are particularly great in persons with Addison's disease treated with the hydrocortisone and in the case of organ transplants	Precaution for use	Clinical and biological monitoring; adjustment of the dosage of the corticoids during the treatment with the rifampicin and after it is stopped.
1589	MIRABEGRON	1300786			FLECAINIDE	4441			ANSM	359-MIRABEGRON.html	Increase of the plasma concentrations of the flecainide by decrease of its metabolism by the mirabegron	Precaution for use	Clinical monitoring and possible reduction of the dosage of the flecainide during the administration of these medications together.
1590	MIRABEGRON	1300786			METOPROLOL	6918			ANSM	359-MIRABEGRON.html	With the metoprolol used in heart failure, increase of the plasma concentrations of the metoprolol due to decrease of its metabolism by the mirabegron	Precaution for use	Clinical monitoring and possible reduction of the dosage of the metoprolol during the administration of these medications together.
1591	MIRABEGRON	1300786			PROPAFENONE	8754			ANSM	359-MIRABEGRON.html	Increase of the plasma concentrations of the propafenone by decrease of its metabolism by the mirabegron	Precaution for use	Clinical monitoring and possible reduction of the dosage of the propafenone during the administration with the mirabegron
1592	ANAGRELIDE	596724			ACETYLSALICYLIC ACID	1191			ANSM	36-ANAGRELIDE.html	Increase of hemorrhagic events	Not recommended	
