Drug Interaction ID	Drug 1 Name	Drug 1 RxCUI	Drug 1 Class Name	Drug 1 Code	Drug 2 Name	Drug 2 RxCUI	Drug 2 Class Name	Drug 2 Code	Clinical Source	Source File	Description	Severity	Comment
1663	OXCARBAZEPINE	32624					NON-CONTRACEPTIVE ESTROGENS	G03C-001	ANSM	394-OXCARBAZEPINE.html	Risk of decrease of the effectiveness of the hormonal treatment, due to increase of its hepatic metabolism by the oxcarbazepine.	Precaution for use	
1664	OXCARBAZEPINE	32624			LAMOTRIGINE	28439			ANSM	394-OXCARBAZEPINE.html	Decrease of the concentrations of the lamotrigine with risk of lower effectiveness, due to increase of its hepatic metabolism by the oxcarbazepine	Precaution for use	
1665	OXCARBAZEPINE	32624			PERAMPANEL	1356552			ANSM	394-OXCARBAZEPINE.html	Decrease by half of the concentrations of perampanel and slight increase of those of the oxcarbazepine.	Take into account	
1666	OXCARBAZEPINE	32624			TOPIRAMATE	38404			ANSM	394-OXCARBAZEPINE.html	Risk of decrease of the concentrations of the topiramate with risk of lower effectiveness, due to increase of its hepatic metabolism by the oxcarbazepine	Precaution for use	
1667	OXPRENOLOL	7801			ERGOTAMINE	4025			ANSM	395-OXPRENOLOL.html	Ergotism: some cases of arterial spasm with ischemia of the extremities have been observed (addition of vascular effects)	Precaution for use	
1668	OXYCODONE	7804			FLUCONAZOLE	4450			ANSM	396-OXYCODONE.html	Increase of the undesirable effects, especially respiratory ones, of the oxycodone due to decrease of its metabolism by the fluconazole	Not recommended	
1669	OXYCODONE	7804					ENZYME INDUCERS	N03-J05-001	ANSM	396-OXYCODONE.html	Decrease of the plasma concentrations of the oxycodone due to increase of its metabolism by the inducer	Not recommended	
1670	OXYCODONE	7804					STRONG INHIBITORS OF CYP3A4	J02-J05	ANSM	396-OXYCODONE.html	Increase of the undesirable effects, especially respiratory ones, of the oxycodone due to decrease of its metabolism by the inhibitor	Not recommended	
1671	OXYCODONE	7804			ST JOHN'S WORT	258326			ANSM	396-OXYCODONE.html	Decrease of the plasma concentrations of the oxycodone due to increase of its metabolism by the St Johns wort	Not recommended	
1672	PACLITAXEL	56946			CLOPIDOGREL	32968			ANSM	397-PACLITAXEL.html	Increase of the concentrations of the paclitaxel by the clopidogrel, with risk of increase of the undesirable effects.	Take into account	
1673	GRAPEFRUIT				ALISKIREN	325646			ANSM	398-GRAPEFRUIT-(JUICE -OR-FRUIT).html	Risk of decrease of the effectiveness of the aliskiren when grapefruit is consumed	Not recommended	
1674	GRAPEFRUIT				ATORVASTATIN	83367			ANSM	398-GRAPEFRUIT-(JUICE -OR-FRUIT).html	Increase of the plasma concentrations of the cholesterol lowering medication, with risk of appearance of undesirable effects, especially muscular ones	Take into account	
1675	GRAPEFRUIT				AVANAFIL	1291301			ANSM	398-GRAPEFRUIT-(JUICE -OR-FRUIT).html	Increase of the plasma concentrations of the avanafil, with risk of hypotension	Not recommended	
1676	GRAPEFRUIT				BUSPIRONE	1827			ANSM	398-GRAPEFRUIT-(JUICE -OR-FRUIT).html	Risk of increase of the undesirable effects of the buspirone due to decrease of its metabolism by the grapefruit	Take into account	
1677	GRAPEFRUIT				CARBAMAZEPINE	2002			ANSM	398-GRAPEFRUIT-(JUICE -OR-FRUIT).html	Increase of the plasma concentrations of carbamazepine, with risk of overdose, due to inhibition of its metabolism by the grapefruit	Not recommended	
1678	GRAPEFRUIT				DRONEDARONE	233698			ANSM	398-GRAPEFRUIT-(JUICE -OR-FRUIT).html	Increase of the concentrations of dronedarone due to inhibition of its metabolism by the grapefruit	Not recommended	
1679	GRAPEFRUIT				HALOFANTRINE	50749			ANSM	398-GRAPEFRUIT-(JUICE -OR-FRUIT).html	Increased risk of ventricular arrhythmias, especially of torsades de pointes	Not recommended	
1680	GRAPEFRUIT						IMMUNOSUPPRESSANTS	L04A	ANSM	398-GRAPEFRUIT-(JUICE -OR-FRUIT).html	Increase of the bioavailability of the immunosuppressant and as a result of its undesirable effects	Not recommended	
1681	GRAPEFRUIT				IVABRADINE	77417			ANSM	398-GRAPEFRUIT-(JUICE -OR-FRUIT).html	Increase of the plasma concentrations of the ivabradine and of its undesirable effects (inhibition of its intestinal metabolism by the grapefruit)	Not recommended	
1682	GRAPEFRUIT				LERCANIDIPINE	135056			ANSM	398-GRAPEFRUIT-(JUICE -OR-FRUIT).html	Increased risk of undesirable effects, especially edema, due to decrease of the intestinal metabolism of the dihydropyridine	Take into account	
1683	GRAPEFRUIT				LURASIDONE	1040028			ANSM	398-GRAPEFRUIT-(JUICE -OR-FRUIT).html	Increase of the plasma concentrations of the lurasidone due to decrease of its metabolism by the grapefruit	Not recommended	
1684	GRAPEFRUIT				REGORAFENIB	1312397			ANSM	398-GRAPEFRUIT-(JUICE -OR-FRUIT).html	Increase of the plasma concentrations of regorafenib due to decrease of its hepatic metabolism by the grapefruit	Not recommended	
1685	GRAPEFRUIT				SERTRALINE	36437			ANSM	398-GRAPEFRUIT-(JUICE -OR-FRUIT).html	Sometimes large increase of the plasma concentrations of the antidepressant with certain patients due to decrease of intestinal metabolism	Not recommended	
1686	GRAPEFRUIT				SIMVASTATIN	36567			ANSM	398-GRAPEFRUIT-(JUICE -OR-FRUIT).html	Large increase of the plasma concentrations of the cholesterol lowering medication, with risk of onset of undesirable effects, especially muscular ones.	Not recommended	
1687	GRAPEFRUIT				TICAGRELOR	1116632			ANSM	398-GRAPEFRUIT-(JUICE -OR-FRUIT).html	Doubling of the plasma concentrations of the platelet aggregation inhibitor, with risk of increase of the undesirable effects, especially hemorrhagic	Not recommended	
1688	GRAPEFRUIT				VARDENAFIL	306674			ANSM	398-GRAPEFRUIT-(JUICE -OR-FRUIT).html	Increase of the plasma concentrations of the vardenafil, with risk of hypotension	Not recommended	
1689	GRAPEFRUIT				VERAPAMIL	11170			ANSM	398-GRAPEFRUIT-(JUICE -OR-FRUIT).html	Increase of the plasma concentrations of verapamil, with risk of onset of undesirable effects	Take into account	
1690	PANOBINOSTAT	1603350					STRONG INHIBITORS OF CYP3A4	J02-J05	ANSM	399-PANOBINOSTAT.html	Risk of increase of the undesirable effects, especially cardiac ones, of the panobinostat due to decrease of its metabolism by the inhibitor	Precaution for use	
1691			STEP II OPIOID ANALGESICS	N02A-003			AGONIST-ANTAGONIST OPIOIDS	NO2A-001	ANSM	39-STEP II OPIOID ANALGESICS.html	Decrease of the antalgic effect due to competitive blocking of the receptors, with risk of appearance of a withdrawal syndrome	Not recommended	
1692			STEP II OPIOID ANALGESICS	N02A-003			PARTIAL AGONIST OPIOIDS	PARAG	ANSM	39-STEP II OPIOID ANALGESICS.html	Risk of decrease of the antalgic effect	Not recommended	
1693	ACETAZOLAMIDE	167			ACETYLSALICYLIC ACID	1191			ANSM	3-ACETAZOLAMIDE.html	Increase of the undesirable effects, and especially of metabolic acidosis, of the acetylsalicylic acid in large doses and of the acetazolamide, due to decrease of the elimination of the acetylsalicylic acid by the acetazolamide	Not recommended	
1694	ACETAZOLAMIDE	167			CARBAMAZEPINE	2002			ANSM	3-ACETAZOLAMIDE.html	Increase of the plasma concentrations of carbamazepine with signs of overdose	Precaution for use	
1695	ACETAZOLAMIDE	167			LITHIUM	6448			ANSM	3-ACETAZOLAMIDE.html	Decrease of the plasma concentrations of lithium with risk of reduction of the therapeutic effectiveness	Precaution for use	
1696	ACETAZOLAMIDE	167					VALPROIC (ACID) AND, BY EXTRAPOLATION, VALPROMIDE	N03AG0	ANSM	3-ACETAZOLAMIDE.html	Increase of the hyperammonemia, with incresed risk of encephalopathy	Precaution for use	
1697	PARACETAMOL	161					VITAMIN K ANTAGONISTS	B01AA-001	ANSM	400-PARACETAMOL.html	Risk of increase of the effect of the vitamin K antagonist and of the risk of hemorrhage when taking paracetamol in maximal doses (4g/day) for at least 4 days	Precaution for use	
1698	PAROXETINE	32937			CARBAMAZEPINE	2002			ANSM	401-PAROXETINE.html	Increase of the plasma concentrations of carbamazepine with signs of overdose	Precaution for use	
1699	PAROXETINE	32937			MEQUITAZINE	29528			ANSM	401-PAROXETINE.html	Risk of increase of the undesirable effects of the mequitazine, due to inhibition of its metabolism by the enzyme inhibitor	Not recommended	
1700	PAROXETINE	32937			METOPROLOL	6918			ANSM	401-PAROXETINE.html	Risk of increase of the undesirable effects of the metoprolol, with especially excessive bradycardia, due to inhibition of its metaboilsm by the paroxetine	Precaution for use	
1701	PAROXETINE	32937			NEBIVOLOL	31555			ANSM	401-PAROXETINE.html	Risk of increase of the undesirable effects of the nebivolol, with especially excessive bradycardia, due to inhibition of its metabolism by the antidepressant	Precaution for use	
1702	PAROXETINE	32937			PIMOZIDE	8331			ANSM	401-PAROXETINE.html	Increased risk of ventricular arrhythmias, especially of torsades de pointes	C0NTRAINDICATION	
1703	PAROXETINE	32937			RISPERIDONE	35636			ANSM	401-PAROXETINE.html	Increase of the active fraction of the risperidone due to decrease of its hepatic metabolism by the paroxetine, with risk of increase of the undesirable effects.	Precaution for use	
1704	PAROXETINE	32937			TAMOXIFEN	10324			ANSM	401-PAROXETINE.html	Reduction of the effectiveness of the tamoxifen, due to inhibition of the formation of its active metabolite by the paroxetine	Not recommended	
1705	PAROXETINE	32937			VORTIOXETINE	1455099			ANSM	401-PAROXETINE.html	Risk of increase of the undesirable effects of the vortioxetine due to large decrease of its hepatic metabolism	Precaution for use	
1706	PEFLOXACIN	7960					THEOPHYLLINE (AND, BY EXTRAPOLATION, AMINOPHYLLINE)	R03DA	ANSM	402-PEFLOXACIN.html	Increase of the theophyllinemia with risk of overdose (decrease of the metabolism of the theophylline)	Precaution for use	
1707	PEG-INTERFERON ALFA-2A	120608			TELBIVUDINE	474128			ANSM	403-PEG-INTERFERON-ALFA-2A.html	Increased risk of peripheral neuropathy	CONTRAINDICATION	
1708	PEMETREXED	68446			ACETYLSALICYLIC ACID	1191			ANSM	404-PEMETREXED.html	Risk of increase of the toxicity of the pemetrexed (decrease of its renal clearance by the acetylsalicylic acid in anti-inflammatory doses).	Not recommended	
1709	PEMETREXED	68446					NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002	ANSM	404-PEMETREXED.html	Risk of increase of the toxicity of the pemetrexed (decrease of its renal clearance by the NSAIs)	Not recommended	
1710			PENEMS	J01DH			VALPROIC (ACID) AND, BY EXTRAPOLATION, VALPROMIDE	N03AG0	ANSM	405-PENEMS.html	Risk of onset of convulsive crises, due to rapid decrease of the plasma concentrations of the valproic acid, that can become undetectable.	Not recommended	
1711	PENICILLAMINE	7975			IRON	1431589			ANSM	406-PENICILLAMINE.html	Decrease of the digestive absorption of the penicillamine	Precaution for use	
1712			PENICILLINS	J01C	METHOTREXATE	6851			ANSM	407-PENICILLINS.html	Increase of the effects and of the hematological toxicity of the methothrexate: inhibition of the renal tubular secretion of the methotrexate by the penicillins	Not recommended	
1713			AMINOPENICILLINS	J01CA	ALLOPURINOL	519			ANSM	408-AMINOPENICILLINS.html	Increased risk of cutaneous reactions	Take into account	
1714			AMINOPENICILLINS	J01CA	MYCOPHENOLATE MOFETIL	7145			ANSM	408-AMINOPENICILLINS.html	Decrease of the concentrations of the mycophenolic acid by about a third, with potential risk of reduction of effectiveness	Take into account	
1715	PENTAMIDINE	7994			DIDANOSINE	3364			ANSM	409-PENTAMIDINE.html	Increased risk of onset of pancreatitis due to addition of undesirable effects	Precaution for use	
1716	PENTAMIDINE	7994			FOSCARNET	33562			ANSM	409-PENTAMIDINE.html	Risk of severe hypocalcemia	Precaution for use	
1717	PENTAMIDINE	7994			STAVUDINE	59763			ANSM	409-PENTAMIDINE.html	Increased risk of onset of peripheral neuropathy due to addition of undesirable effects	Precaution for use	
1718	PENTAMIDINE	7994			ZALCITABINE	3363			ANSM	409-PENTAMIDINE.html	Increased risk of peripheral neuropathy due to addition of undesirable effects	Precaution for use	
1719			STEP III OPIOID ANALGESICS	N02A-002			AGONIST-ANTAGONIST OPIOIDS	NO2A-001	ANSM	40-STEP-III-OPIOID-ANALGESICS.html	Decrease of the antalgic effect due to competitive blocking of the receptors, with risk of appearance of a withdrawal syndrome	CONTRAINDICATION	
1720			STEP III OPIOID ANALGESICS	N02A-002			PARTIAL AGONIST OPIOIDS	PARAG	ANSM	40-STEP-III-OPIOID-ANALGESICS.html	Risk of decrease of the antalgic effect	CONTRAINDICATION	
1721	PENTOSTATIN	8011			CYCLOPHOSPHAMIDE	3002			ANSM	410-PENTOSTATIN.html	Increase of the risk of pulmonary toxicity which could be fatal	Not recommended	
1722	PENTOSTATIN	8011			FLUDARABINE	24698			ANSM	410-PENTOSTATIN.html	Increase of the risk of pulmonary toxicity which could be fatal	Not recommended	
1723	PENTOXIFYLLINE	8013					NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002	ANSM	411-PENTOXIFYLLINE.html	Increase of the risk of hemorrhage	Take into account	
1724	PENTOXIFYLLINE	8013					VITAMIN K ANTAGONISTS	B01AA-001	ANSM	411-PENTOXIFYLLINE.html	Increase of the risk of hemorrhage	Precaution for use	
1725	PENTOXIFYLLINE	8013					THEOPHYLLINE (AND, BY EXTRAPOLATION, AMINOPHYLLINE)	R03DA	ANSM	411-PENTOXIFYLLINE.html	Increase of the theophyllinemia with risk of overdose (competition at the level of the hepatic metabolism of the theophylline)	Precaution for use	
1726	PERAMPANEL	1356552					ANTICONVULSANT ENZYMATIC INDUCERS	N03A-001	ANSM	412-PERAMPANEL.html	Large decrease (up to two thirds) of the concentrations of perampanel	Take into account	
1727	PERAMPANEL	1356552			CYPROTERONE	3014			ANSM	412-PERAMPANEL.html	For doses of perampanel > or = to 12 mg/day, risk of decrease of the effectiveness of the cyproterone	Not recommended	
1728	PERAMPANEL	1356552			OXCARBAZEPINE	32624			ANSM	412-PERAMPANEL.html	Decrease by half of the concentrations of perampanel and slight increase of those of the oxcarbazepine.	Take into account	
1729	PERAMPANEL	1356552					PROGESTIN CONTRACEPTIVES	G03-001	ANSM	412-PERAMPANEL.html	For doses of perampanel >=12 mg/day: Risk of decrease of the contraceptive effectiveness	Not recommended	
1730	PERAMPANEL	1356552			RIFAMPICIN	9384			ANSM	412-PERAMPANEL.html	Large decrease (up to two thirds) of the concentrations of perampanel	Take into account	
1731	PETHIDINE	6754					IRREVERSIBLE MONOAMINE OXIDASE INHIBITORS (MAOI)	N06AF0	ANSM	413-PETHIDINE.html	Risk of appearance of a serotonin syndrome: diarrhea, tachycardia, sweats, trembling, confusion, even coma	CONTRAINDICATION	
1732	PETHIDINE	6754					REVERSIBLE MAOI-A, INCLUDING LINEZOLIDE AND METHYLENE BLUE	NO6AG-001	ANSM	413-PETHIDINE.html	Risk of appearance of a serotonin syndrome: diarrhea, tachycardia, sweats, trembling, confusion, even coma.	CONTRAINDICATION	
1733	PETHIDINE	6754					MAOI-B	N04BD0-001	ANSM	413-PETHIDINE.html	Symptoms of central nervous system excitability evoking a serotonin syndrome: diarrhea, tachycardia, sweats, trembling, confusion, even coma	CONTRAINDICATION	
1734			PHENOBARBITAL (AND, BY EXTRAPOLATION, PRIMIDONE)	N03AA-001	CHOLIC ACID	1440856			ANSM	414-PHENOBARBITAL (AND,-BY-EXTRAPOLATION,-PRIMIDONE).html	Antagonist effect of the barbiturate	CONTRAINDICATION	
1735			PHENOBARBITAL (AND, BY EXTRAPOLATION, PRIMIDONE)	N03AA-001	CARBAMAZEPINE	2002			ANSM	414-PHENOBARBITAL (AND,-BY-EXTRAPOLATION,-PRIMIDONE).html	Progressive decrease of the plasma concentrations of carbamazepine and of its active metabolite without apparent modification of its anticonvulsive effectiveness	Take into account	
1736			PHENOBARBITAL (AND, BY EXTRAPOLATION, PRIMIDONE)	N03AA-001	FELBAMATE	24812			ANSM	414-PHENOBARBITAL (AND,-BY-EXTRAPOLATION,-PRIMIDONE).html	Decrease of the plasma concentrations and of the effectiveness of the felbamate and increase of the plasma concentrations of the phenobarbital, with risk of overdose.	Precaution for use	
1737			PHENOBARBITAL (AND, BY EXTRAPOLATION, PRIMIDONE)	N03AA-001			FOLATES	V03-	ANSM	414-PHENOBARBITAL (AND,-BY-EXTRAPOLATION,-PRIMIDONE).html	Decrease of the plasma concentrations of the phenobarbital, due to increase of its metabolism of which the folates represent one of the cofactors	Precaution for use	
1738			PHENOBARBITAL (AND, BY EXTRAPOLATION, PRIMIDONE)	N03AA-001	IFOSFAMIDE	5657			ANSM	414-PHENOBARBITAL (AND,-BY-EXTRAPOLATION,-PRIMIDONE).html	Risk of increase of the neurotoxicity of the ifosfamide due to increase of its hepatic metabolism by the phenobarbital	Not recommended	
1739			PHENOBARBITAL (AND, BY EXTRAPOLATION, PRIMIDONE)	N03AA-001	METOPROLOL	6918			ANSM	414-PHENOBARBITAL (AND,-BY-EXTRAPOLATION,-PRIMIDONE).html	Decrease of the plasma concentrations of the metoprolol with reduction of its clinical effects (increase of its hepatic metabolism)	Take into account	
1740			PHENOBARBITAL (AND, BY EXTRAPOLATION, PRIMIDONE)	N03AA-001			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	ANSM	414-PHENOBARBITAL (AND,-BY-EXTRAPOLATION,-PRIMIDONE).html	In cases of previous treatment with the phenobarbital or the primidone, and the addition of phenytoin, increase of the plasma concentrations of phenobarbital that can lead to toxic signs (inhibition of the metabolism by competition)In cases of previous treatment with the pheyntoin and the addition of phenobarbital or of primidone, unpredictable changes:--the plasma concentrations of phenytoin are most often decreased (increase of the metabolism) without this decrease affecting the anticonvulsant activity unfavorably. When the phenobarbital or the primidone is stopped, possibility of toxic effects of the phenytoin.--it can happen that the concentrations of phenytoin are increased (inhibition of the metabolism due to competition)	Take into account	
1741			PHENOBARBITAL (AND, BY EXTRAPOLATION, PRIMIDONE)	N03AA-001	PROPRANOLOL	8787			ANSM	414-PHENOBARBITAL (AND,-BY-EXTRAPOLATION,-PRIMIDONE).html	Decrease of the plasma concentrations of the propranolol with reduction of its clinical effects (increase of its hepatic metabolism)	Take into account	
1742			PHENOBARBITAL (AND, BY EXTRAPOLATION, PRIMIDONE)	N03AA-001			VALPROIC (ACID) AND, BY EXTRAPOLATION, VALPROMIDE	N03AG0	ANSM	414-PHENOBARBITAL (AND,-BY-EXTRAPOLATION,-PRIMIDONE).html	Increase of the hyperammonemia with increased risk of encephalopathy	Precaution for use	
