Drug Interaction ID	Drug 1 Name	Drug 1 RxCUI	Drug 1 Class Name	Drug 1 Code	Drug 2 Name	Drug 2 RxCUI	Drug 2 Class Name	Drug 2 Code	Clinical Source	Source File	Description	Severity	Comment
1619			NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002			ANGIOTENSIN II RECEPTOR ANTAGONISTS or ANGIOTENSIN RECEPTOR BLOCKERS (ARBs)	C09CA0-001	ANSM	61-NON-STEROIDAL-ANTI-INFLAMMATORY-DRUGS.html	Acute renal insufficiency with patients at risk (older patient, dehydration, treatment with diuretics, changes in renal function), due to decrease of the glomerular filtration (inhibition of the vasodilator prostaglandins due to the non-steroidal anti-inflammatories). These effects are generally reversible. In addition, reduction of the antihypertensive effect.	Precaution for use	Hydrate the patient and monitor renal function at the beginning of treatment and regularly while these substances are administered together.
1620			NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002			ORAL ANTICOAGULANTS	B01A-001	ANSM	61-NON-STEROIDAL-ANTI-INFLAMMATORY-DRUGS.html	Increase of the oral anticoagulants risk of hemorrhage (irritation of the gastroduodenal mucosa by the non-steroidal anti-inflammatories)	Contraindication	-with phenylbutazone
1621			NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002			BETA BLOCKING AGENTS (EXCEPT ESMOLOL)	C07AB-002	ANSM	61-NON-STEROIDAL-ANTI-INFLAMMATORY-DRUGS.html	Reduction of the antihypertensive effect (inhibition of the vasodilating prostaglandins by the non steroidal anti-inflammatories and fluid retention with the phenylbutazone	Take into account	
1622			NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002	CICLOSPORIN	3008			ANSM	61-NON-STEROIDAL-ANTI-INFLAMMATORY-DRUGS.html	Risk of addition of the nephrotoxic effects, especially with older patients.	Precaution for use	Monitor renal function at the beginning of the treatment with the NSAI
1623			NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002	DEFERASIROX	614373			ANSM	61-NON-STEROIDAL-ANTI-INFLAMMATORY-DRUGS.html	Increase of the risk of causing ulcers and digestive hemorrhage	Take into account	
1624			NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002			DIURETICS	C0E-001	ANSM	61-NON-STEROIDAL-ANTI-INFLAMMATORY-DRUGS.html	Acute renal insufficiency with the patient at risk (older patient and/or dehydrated one) due to decrease of the glomerular filtration (inhibition of the vasodilator prostaglandins due to the NSAIs). Furthermore, reduction of the antihypertensive effect	Precaution for use	Hydrate the patient and monitor renal function at the start of treatment
1625			NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002			GLUCOCORTICOIDS (EXCEPT HYDROCORTISONE)	A0-H0-001	ANSM	61-NON-STEROIDAL-ANTI-INFLAMMATORY-DRUGS.html	Increase of the risk of ulceration and of gastrointestinal hemorrhage	Take into account	
1626			NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002			LOW MOLECULAR WEIGHT HEPARINS AND RELATED DRUGS (CURATIVE DOSES AND/OR OLDER PATIENT)	B01AB-001	ANSM	61-NON-STEROIDAL-ANTI-INFLAMMATORY-DRUGS.html	Increase of the risk of hemorrhage (irritation of the gastroduodenal mucosa by the NSAIs)	Not recommended	If administering the substances together cannot be avoided, strict clinical monitoring
1627			NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002			LOW MOLECULAR WEIGHT HEPARINS AND RELATED DRUGS (PREVENTIVE DOSES)	B01AB-002	ANSM	61-NON-STEROIDAL-ANTI-INFLAMMATORY-DRUGS.html	Increase of the risk of hemorrhage	Take into account	
1628			NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002			UNFRACTIONATED HEPARIN (CURATIVE DOSES AND/OR OLDER PATIENTS)	B01AB-003	ANSM	61-NON-STEROIDAL-ANTI-INFLAMMATORY-DRUGS.html	Increase of the risk of hemorrhage (irritation of the gastroduodenal mucosa by the NSAIs)	Not recommended	If administering the substances together cannot be avoided, strict clinical monitoring
1629			NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002			UNFRACTIONATED-HEPARIN-(PREVENTIVE-DOSES)	B01AB-004	ANSM	61-NON-STEROIDAL-ANTI-INFLAMMATORY-DRUGS.html	Increase of the risk of hemorrhage	Take into account	
1630			NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002			ANGIOTENSIN CONVERTING ENZYME INHIBITORS (ACE INHIBITORS)	C09AA	ANSM	61-NON-STEROIDAL-ANTI-INFLAMMATORY-DRUGS.html	Acute renal insufficiency with patients at risk (older patients, dehydrated ones, those taking diuretics, those with altered renal function) due to decrease of the glomerular filtration (inhibition of the vasodilating prostaglandins due to the NSAIs). These effects are generally reversible. Furthermore, reduction of the antihypertensive effect.	Precaution for use	Hydrate the patient and monitor renal function at the beginning of treatment and regularly during the administration of the substances together.
1631			NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002			SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSR1s)	NO6AB	ANSM	61-NON-STEROIDAL-ANTI-INFLAMMATORY-DRUGS.html	Increase of the risk of hemorrhage	Take into account	
1632			NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002	LITHIUM	6448			ANSM	61-NON-STEROIDAL-ANTI-INFLAMMATORY-DRUGS.html	Increase of the lithemia that can reach toxic values (decrease of the renal excretion of the lithium)	Not recommended	If administering the substances together cannot be avoided, monitor the lithemia strictly and adjust the dosage of the lithium during the treatment with the substances together and after the NSAI is stopped
1633			NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002	METHOTREXATE	6851			ANSM	61-NON-STEROIDAL-ANTI-INFLAMMATORY-DRUGS.html	Increase of the hematological toxicity of the methotrexate (decrease of the renal clearance of the methotrexate by the NSAIs).	Contraindication	-with the phenylbutazone, regardless of the dose of methotrexate and for all the forms of phenylbutazone, including topical.
1634			NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002	PEMETREXED	68446			ANSM	61-NON-STEROIDAL-ANTI-INFLAMMATORY-DRUGS.html	Risk of increase of the toxicity of the pemetrexed (decrease of its renal clearance by the NSAIs)	Not recommended	-in case of weak to moderate renal function
1635			NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002	PENTOXIFYLLINE	8013			ANSM	61-NON-STEROIDAL-ANTI-INFLAMMATORY-DRUGS.html	Increase of the risk of hemorrage	Take into account	
1636			NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002	TACROLIMUS	42316			ANSM	61-NON-STEROIDAL-ANTI-INFLAMMATORY-DRUGS.html	Risk of addition of the nephrotoxic effects, especially with older patients	Precaution for use	Monitor the renal function at the beginning of treatment with the NSAI
1637			NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002	TENOFOVIR DISOPROXIL	300195			ANSM	61-NON-STEROIDAL-ANTI-INFLAMMATORY-DRUGS.html	Risk of increase of the nephrotoxicity of the tenofovir, especially with large doses of the anti-inflammatory or in the presence of factors of risk of renal insufficiency	Precaution for use	When these are administered together, monitor renal function.
1638	ATAZANAVIR	343047					H2 RECEPTOR ANTAGONISTS	A02BA-001	ANSM	79-ATAZANAVIR.html	Risk of decrease of the plasma concentrations of the atazanavir	Take into account	
1639	ATAZANAVIR	343047					PROTON PUMP INHIBITORS	A02BC-001	ANSM	79-ATAZANAVIR.html	Very large decrease of the plasma concentrations of the atazanavir, with risk of therapeutic failure	Not recommended	
1640	ATAZANAVIR	343047			BUPRENORPHINE	1819			ANSM	79-ATAZANAVIR.html	Risk of increase or decrease of the effects of the buprenorphine, due to simultaneous inhibition and acceleration of its metabolism by the protease inhibitor	Take into account	
1641	ATAZANAVIR	343047			CLARITHROMYCIN	21212			ANSM	79-ATAZANAVIR.html	Increase of the plasma concentrations of clarithromycin and inhibition of the formation of its active metabolite	Precaution for use	Regular clinical and biological monitoring, especially at the beginning of the administration of these drugs together
1642	ATAZANAVIR	343047			EFAVIRENZ	195085			ANSM	79-ATAZANAVIR.html	Risk of reduction of the effectiveness of the atazanavir due to increase of its hepatic metabolism	Not recommended	If the administration of the two substances together proves necessary, adjustment of the dosage of the atazanavir with regular clinical and biological monitoring, especially at the beginning of the administration of the two substances together
1643	ATAZANAVIR	343047			NEVIRAPINE	53654			ANSM	79-ATAZANAVIR.html	Risk of reduction of the effectiveness of the atanazavir due to increase of its hepatic metabolism	Not recommended	If the administration of these medications together proves necessary, adjustment of the dosage of the atazanavir with regular clinical and biological monitoring, especially at the beginning of the administration of the two substances together
1644	ATAZANAVIR	343047			TENOFOVIR DISOPROXIL	300195			ANSM	79-ATAZANAVIR.html	Decrease by about a third of the exposure to the atazanavir in patients who are also taking tenofovir, compared to a healthy subject receiving the same two substances together [sic]	Take into account	Do not administer atazanavir with the tenofovir without ritonavir
1645	ATAZANAVIR	343047					H2 RECEPTOR ANTAGONISTS	A02BA-001	ANSM	79-ATAZANAVIR.html	Risk of decrease of the plasma concentrations of the atazanavir	Take into account	
1646	ATAZANAVIR	343047					PROTON PUMP INHIBITORS	A02BC-001	ANSM	79-ATAZANAVIR.html	Very large decrease of the plasma concentrations of the atazanavir, with risk of therapeutic failure	Not recommended	
1647	ATAZANAVIR	343047			BUPRENORPHINE	1819			ANSM	79-ATAZANAVIR.html	Risk of increase or decrease of the effects of the buprenorphine, due to simultaneous inhibition and acceleration of its metabolism by the protease inhibitor	Take into account	
1648	ATAZANAVIR	343047			CLARITHROMYCIN	21212			ANSM	79-ATAZANAVIR.html	Increase of the plasma concentrations of clarithromycin and inhibition of the formation of its active metabolite	Precaution for use	Regular clinical and biological monitoring, especially at the beginning of the administration of these drugs together
1649	ATAZANAVIR	343047			EFAVIRENZ	195085			ANSM	79-ATAZANAVIR.html	Risk of reduction of the effectiveness of the atazanavir due to increase of its hepatic metabolism	Not recommended	If the administration of the two substances together proves necessary, adjustment of the dosage of the atazanavir with regular clinical and biological monitoring, especially at the beginning of the administration of the two substances together
1650	ATAZANAVIR	343047			NEVIRAPINE	53654			ANSM	79-ATAZANAVIR.html	Risk of reduction of the effectiveness of the atanazavir due to increase of its hepatic metabolism	Not recommended	If the administration of these medications together proves necessary, adjustment of the dosage of the atazanavir with regular clinical and biological monitoring, especially at the beginning of the administration of the two substances together
1651	ATAZANAVIR	343047			TENOFOVIR DISOPROXIL	300195			ANSM	79-ATAZANAVIR.html	Decrease by about a third of the exposure to the atazanavir in patients who are also taking tenofovir, compared to a healthy subject receiving the same two substances together [sic]	Take into account	Do not administer atazanavir with the tenofovir without ritonavir
1652			ORAL ANTICOAGULANTS	B01A-001			OTHER ORAL ANTICOAGULANTS	B01A-001	ANSM	52-ORAL-ANTICOAGULANTS.html	Risk of increase of hemorrhagic events when one oral anticoagulant is replaced with another.	Take into account	Take into account the half-life of the oral anticoagulant and observe, if the situation requires, a delay for clearance before the start of treatment with another. Be sure to inform the patient.
1653			ORAL ANTICOAGULANTS	B01A-001	ACETYLSALICYLIC ACID	1191			ANSM	52-ORAL-ANTICOAGULANTS.html	Increase of the risk of hemorrhage, especially in cases with a previous gastroduodenal ulcer	Contraindication with:	- anti--inflammatory does of acetylsalicylic acid (>=1g per dose and/or >=3g per day)
1654			ORAL ANTICOAGULANTS	B01A-001			PLATELET AGGREGATION INHIBITORS	B01AC-001	ANSM	52-ORAL-ANTICOAGULANTS.html	Increase of the risk of hemorrhage	Take into account	
1655			ORAL ANTICOAGULANTS	B01A-001			NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002	ANSM	52-ORAL-ANTICOAGULANTS.html	Increase of the oral anticoagulant's risk of hemorrhage (irritation of the gastroduodenal mucosa by the non-steroidal anti-inflammatories)	Contraindication	- with: Phenylbutazone
1656			ORAL ANTICOAGULANTS	B01A-001	DEFIBROTIDE	1311089			ANSM	52-ORAL-ANTICOAGULANTS.html	Increased risk of hemorrhage	Not recommended	
1657			ORAL ANTICOAGULANTS	B01A-001			GLUCOCORTICOIDS (EXCEPT HYDROCORTISONE)	A0-H0-001	ANSM	52-ORAL-ANTICOAGULANTS.html	Glucocorticoids (general and rectal routes): possible impact of the corticotherapy on the metabolism of the vitamin K antagonist and on that of the factors of coagulation. Risk of hemorrhage specific to the corticotherapy (digestive mucosa, vascular fragility) with large doses or in treatment prolonged beyond 10 days.	Precaution for use	When administering substances from these groups together is justified, strengthen monitoring: if the situation requires, with the vitamin K atagonists, biological monitoring on the 8th day, then every two weeks after that during the corticotherapy and after it is stopped.
1658			ORAL ANTICOAGULANTS	B01A-001			LOW MOLECULAR WEIGHT HEPARINS AND RELATED DRUGS (CURATIVE DOSES AND/OR OLDER PATIENT)	B01AB-001	ANSM	52-ORAL-ANTICOAGULANTS.html	Increase of the risk of hemorrhage	Precaution for use	If administering these together cannot be avoided, reinforce clinical monitoring and, if the situation requires, biological monitoring.
1659			ORAL ANTICOAGULANTS	B01A-001			SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIs)	N06AB	ANSM	52-ORAL-ANTICOAGULANTS.html	Increase of the risk of hemorrhage	Precaution for use	Clinical monitoring and, if the situation requires, more frequent testing of the INR. Possible adjustment of the dosage of the oral anticoagulant during the administration with the SSRI and after it is stopped.
1660			ORAL ANTICOAGULANTS	B01A-001	IPILIMUMAB	1094833			ANSM	52-ORAL-ANTICOAGULANTS.html	Increase of the risk of digestive system hemorrhages	Precaution for use	Strict clinical monitoring.
1661			ORAL ANTICOAGULANTS	B01A-001			MIXED ADRENERGIC-SEROTONINERGIC MEDICATIONS	N06A	ANSM	52-ORAL-ANTICOAGULANTS.html	Increase of the risk of hermorrhage.	Precaution for use	Clinical monitoring and, if the situation requires, more frequent testing of the INR. Possible adjustment of the dosage of the oral anticoagulant during the administration of these medications together and after they are stopped.
1662			GLINIDES	A10BX-001			BETA BLOCKING AGENTS (EXCEPT ESMOLOL)	C07AB-002	ANSM	248-GLINIDES.html	All the beta-blocking agents can mask certain symptoms of hypoglycemia: palpitations and tachycardia	Precaution for use	Inform the patient, and, especially at the beginning of treatment, reinforce self-monitoring of blood glucose
1663			GLINIDES	A10BX-001			BETA-BLOCKING AGENTS IN HEART FAILURE	C07AB-003	ANSM	248-GLINIDES.html	All the beta-blocking agents can mask certain symptoms of hypoglycemia: palpitations and tachycardia	Precaution for use	Inform the patient, and reinforce, especially at the beginning of treatment, self-monitoring of blood glucose.
1664	DIPYRIDAMOLE	3521			THEINE				ANSM	182-DIPYRIDAMOLE.html	With the dipyridamole by injection: reduction of the vasodilator effect of the dipyridamole by the theine	Precaution for use	Avoid the consumption of theine based products during the 24 hours before myocardial perfusion imaging with dipyridamole
