Drug Interaction ID	Drug 1 Name	Drug 1 RxCUI	Drug 1 Class Name	Drug 1 Code	Drug 2 Name	Drug 2 RxCUI	Drug 2 Class Name	Drug 2 Code	Clinical Source	Source File	Description	Severity	Comment
1174	ITRACONAZOLE	28031			TOLTERODINE	119565			ANSM	294-ITRACONAZOLE.html	Increase of the concentrations of tolterodine in patients who are slow metabolizers, with risk of overdose	Not recommended	
1175	ITRACONAZOLE	28031			TRABECTEDINE	397736			ANSM	294-ITRACONAZOLE.html	Risk of increase of the plasma concentrations of the trabectedine by the itraconazole.	Not recommended	It administering these two medications together is necessary, clinical monitoring and possible adjustment of the dosage of the trabectedine during the length of the treatment with itraconazole.
1176	ITRACONAZOLE	28031			VENLAFAXINE	39786			ANSM	294-ITRACONAZOLE.html	Increase of the concentrations of venlafaxine with risk of overdose	Take into account	
1177	ITRACONAZOLE	28031					VINCA ALKALOIDS	L01CA	ANSM	294-ITRACONAZOLE.html	Increase of the neurotoxicity of the antimitotic, due to decrease of its hepatic metabolism by the itraconazole	Not recommended	
1178	ITRACONAZOLE	28031			ZOLPIDEM	39993			ANSM	294-ITRACONAZOLE.html	Slight increase of the sedative effects of the zolpidem	Take into account	
1179	ITRACONAZOLE	28031			ZOPICLONE	40001			ANSM	294-ITRACONAZOLE.html	Slight increase of the sedative effects of the zopiclone	Take into account	
1180			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	AMIODARONE	703			ANSM	407-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Increase of the plasma concentrations of the phenytoin with signs of overdose, in particular neurological ones (decrease of the hepatic metabolism of the phenytoin)	Precaution for use	Clinical monitoring, testing of plasma concentrations of phenytoin, and possible adjustment of its dosage
1181			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	CARBAMAZEPINE	2002			ANSM	407-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Reciprocal reduction of the plasma concentrations (increase of the metabolism without apparent modification of the anticonvulsive effectiveness)	Take into account	Use prudence in the interpretation of the plasma concentrations.
1182			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	CIMETIDINE	2541			ANSM	407-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	With the cimetidine used in doses greater than or equal to 800 mg/day: increase of the plasma concentrations of phenytoin with the possibility of appearance of the usual signs of overdose	Not recommended	If administering the substances together cannot be avoided, strict clinical monitoring, plasma concentration dosages of phenytoin, and possible adjustment of its dosage during the treatment with the cimetidine and after it is stopped.
1183			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	CIPROFLOXACIN	2551			ANSM	407-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Variation, possibly large, of the concentrations of phenytoin in the case of treatment with the ciprofloxacin	Precaution for use	Clinical monitoring and testing of the plasma concentrations of the anticonvulsant during the treatment with ciprofloacin and after it is stopped.
1184			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	CLOPIDOGREL	32968			ANSM	407-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Increase of the plasma concentrations of phenytoin with signs of overdose (inhibition of the metabolism of the phenytoin)	Precaution for use	Clinical monitoring and testing of the plasma concentrations of phenytoin.
1185			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	CLOZAPINE	2626			ANSM	407-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Risk of ineffectiveness of the antipsychotic treatment (decrease of the plasma concentrations of clozapine due to increase of its hepatic metabolism)	Precaution for use	Clinical monitoring and possible increase of the dosage of the clozapine during the treatment with the phenytoin.
1186			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB			CYTOTOXICS	L01	ANSM	407-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Risk of onset of convulsions due to decrease of the digestive absorption of the phenytoin only [not the fosphenytoin] by the cytotoxic, or risk of increase of the toxicity or loss of the effectiveness of the cytotoxic due to the increase of its hepatic metabolism by the phenytoin or the fosphenytoin	Not recommended	
1187			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	DIAZEPAM	3322			ANSM	407-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Unpredictable variations: the plasma concentrations of phenytoin can increase, with signs of overdose, but also decrease or remain stable.	Precaution for use	Clinical monitoring and testing of the plasma concentrations of phenytoin.
1188			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	DISULFIRAM	3554			ANSM	407-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Large and rapid increase of the plasma concentrations of phenytoin with signs of toxicity (inhibition of its metabolism)	Not recommended	If the administration of these substances together cannot be avoided, clinical monitoring and monitoring of the plasma concentrations of phentoin during the treatment with the disulfiram and after it is stopped.
1189			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	FELBAMATE	24812			ANSM	407-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Increase of the plasma concentrations of phenytoin with risk of overdose, due to inhibition of its metabolism by the felbamate	Precaution for use	Clinical monitoring, testing of the plasma concentrations of phentoin, and if needed adjustment of its dosage during the treatment with the felbamate.
1190			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	FLUCONAZOLE	4450			ANSM	407-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Increase of the plasma concentrations of phenytoin that can reach toxic values. Mechanism proposed: inhibition of the hepatic metabolism of the phenytoin	Precaution for use	Strict clinical monitoring and laboratory tests.
1191			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	FLUOXETINE	4493			ANSM	407-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Increase of the plasma concentrations of phenytoin with signs of overdose, due to inhibition of the metabolism of the phenytoin	Precaution for use	Clinical monitoring and possibly testing of the plasma concentrations of phenytoin. If needed, adjustment of the dosage during the treatment with fluoxetine and after it is stopped.
1192			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	FLUVOXAMINE	42355			ANSM	407-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Increase of the plasma concentrations of phenytoin with signs of overdosage, due to inhibition of the hepatic metabolism of the phenytoin.	Precaution for use	Cinical monitoring and possibly testing of the plasmatic concentrations of phenytoin. If needed, adjustment of the dosage of the phenytoin during the treatment with the fluvoxamine and after it is stopped.
1193			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB			FOLATES	V03-	ANSM	407-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Decrease of the plasma concentrations of phenytoin due to increase of its metabolism of which the folates represent one of the cofactors	Precaution for use	Clinical monitoring and testing of the plasma concentrations of phenytoin. Possible adjustment of the dosage of the phenytoin during the folic supplementation and after it is stopped.
1194			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	FUROSEMIDE	460			ANSM	407-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Decrease of the diuretic effect which can reach 50%	Precaution for use	Possibly use higher doses of furosemide.
1195			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	ISONIAZID	6038			ANSM	407-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Overdose of phenytoin (decrease of its metabolism)	Precaution for use	Strict clinical monitoring, plasma concentration dosage of phenytoin and possible adjustment of its dosage during the treatment with the isoniazid and after it is stopped.
1196			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	METYRAPONE	6923			ANSM	407-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Risk of false negative results of the test with metyrapone, due to a decrease of its plasma concentrations, because of the increase of its hepatic metabolism by the phenytoin.	Precaution for use	Double the dosage of the metyrapone.
1197			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	MEXILETINE	6926			ANSM	407-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Decrease of the antiarrythmic activity, of the plasma concentrations, and of the half life of the mexiletine (increase of its hepatic metabolism)	Precaution for use	Clinical monitoring, EKG, and, possibly monitoring of the plasma concentrations of the mexiletine; if there is reason for it, adjustment of the dosage of the mexiletine during the treatment with the phenytoin and after it is stopped.
1198			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	MICONAZOLE	6932			ANSM	407-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Increase of the plasma concentrations of phenytoin which can reach toxic values. Mechanism proposed: inhibition of the hepatic metabolism of the phenytoin.	Precaution for use	Strict clinical monitoring.
1199			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	NELFINAVIR	134527			ANSM	407-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Risk of decrease of the plasma concentrations of the phenytoin due to increase of its hepatic metabolism by the nelfinavir	Precaution for use	Clinical monitoring and laboratory tests. Possible adjustment of the dosage of the phenytoin during the treatment with nelfinavir.
1200			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB			PHENOBARBITAL (AND, BY EXTRAPOLATION, PRIMIDONE)	N03AA-001	ANSM	407-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	In cases of previous treatment with the phenobarbital or the primidone, and the addition of phenytoin, increase of the plasma concentrations of phenobarbital that can lead to toxic signs (inhibition of the metabolism by competition)In cases of previous treatment with the phenytoin and the addition of phenobarbital or of primidone, unpredictable changes:--the plasma concentrations of phenytoin are most often decreased (increase of the metabolism) without this decrease affecting the anticonvulsant activity unfavorably. When the phenobarbital or the primidone is stopped, possibility of toxic effects of the phenytoin.--it can happen that the concentrations of phenytoin are increased (inhibition of the metabolism due to competition)	Take into account	
1201			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	SUCRALFATE	10156			ANSM	407-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Decrease of the digestive absorption of the phenytoin.	Precaution for use	Take the sucralfate at a different time from the phenytoin (more than 2 hours apart if possible).
1202			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	SULFAFURAZOLE	10207			ANSM	407-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Increase of the plasma concentrations of phenytoin up to toxic values (inhibition of its metabolism)	Not recommended	Another class of anti-infective should be used; if not, strict clinical monitoring, concentration dosage of phenytoin, and possible adjustment of its dosage during the treatment with the sulfonamide antibiotic and after it is stopped.
1203			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	SULFAMETHIZOLE	10179			ANSM	407-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Increase of the plasma concentrations of phenytoin up to toxic values (inhibition of its metabolism)	Not recommended	Another class of antibiotic should be used; if not, strict clinical monitoring, concentration dosage of phenytoin, and possible adjustment of its dosage during the treatment with the sulfonamide antibiotic and after it is stopped.
1204			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	SULFAMETHOXAZOLE	10180			ANSM	407-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Increase of the plasma concentrations of phenytoin up to toxic values (inhibition of its metabolism).	Not recommended	Another class of antibiotic should be used; if not, strict clinical monitoring, concentration dosage of phenytoin, and possible adjustment of its dosage during the treatment with the sulfonamide antibiotic and after it is stopped.
1205			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	TICLOPIDINE	10594			ANSM	407-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Increase of the plasma concentrations of phenytoin with signs of overdose (inhibition of the metabolism of the phenytoin).	Precaution for use	Clinical monitoring and testing of the plasma concentrations of phenytoin.
1206			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB			VALPROIC (ACID) AND, BY EXTRAPOLATION, VALPROMIDE	N03AG0	ANSM	407-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Variation of the plasma concentrations of phenytoin. In addition, risk of decrease of the plasma concentrations of valproic acid due to increase of its hepatic metabolism by the phenytoin.	Precaution for use	Clinical monitoring, plasma dosages, and possible adjustment of the dosage of the two anticonvulsants.
1207	RESERPINE	9260					IRREVERSIBLE MONOAMINE OXIDASE INHIBITORS (MAOI)	N06AF0	ANSM	440-RESERPINE.html	Psychomotor agitation, convulsions, hypertension	Contraindication	
1208	RESERPINE	9260			LEVODOPA	6375			ANSM	440-RESERPINE.html	Inhibition of the effects of the levodopa	Contraindication	
1209	STIRIPENTOL	37119					ANTICONVULSANT ENZYMATIC INDUCERS	N03A-001	ANSM	472-STIRIPENTOL.html	Increase of the plasma concentrations of the anticonvulsant, with risk of overdose, due to inhibition of its hepatic metabolism by the stiripentol	Precaution for use	Clinical monitoring and plasma dosage, when that is possible, of the anticonvulsant taken with the stiripentol, and possible adjustment of its dosage.
1210	STIRIPENTOL	37119			ATORVASTATIN	83367			ANSM	472-STIRIPENTOL.html	Increased risk of undesirable effects (dose dependent) of the rhabdomyolysis type (decrease of the hepatic metabolism of the chlosterol lowering medication)	Contraindication	
1211	STIRIPENTOL	37119			CAFFEINE	1886			ANSM	472-STIRIPENTOL.html	Possible increase of the plasma concentrations of the caffeine, with risk of overdose, due to inhibition of its hepatic metabolism	Precaution for use	Clinical monitoring and possible adjustment of the dosage of caffeine.
1212	STIRIPENTOL	37119			CLOBAZAM	21241			ANSM	472-STIRIPENTOL.html	Increase of the plasma concentrations of these anticonvulsants, with risk of overdose, due to inhibition of their hepatic metabolism	Precaution for use	Clinical monitoring, plasma dosage, when that is possible, of the anticonvulsant taken with the stiripentol, and possible adjustment of the dosage of that anticonvulsant as well.
1213	STIRIPENTOL	37119			DIAZEPAM	3322			ANSM	472-STIRIPENTOL.html	Increase of the plasma concentrations of the diazepam, with risk of overdose, due to inhibition of its hepatic metabolism	Precaution for use	Clinical monitoring and plasma dosage, when that is possible, of the anticonvulsant taken with the stiripentol, and possible adjustment of the dosage of the anticonvulsant as well.
