Drug 1 Name	Drug 2 Name	Summary	Description
Sofosbuvir	Indapamide	Coadministration has not been studied. Indapamide is metabolised via CYP enzymes and a clinically significant interaction is unlikely as sofosbuvir does not affect CYP enzymes. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Indinavir	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as indinavir is metabolised by CYP3A4 which is not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Indometacin	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as indometacin is predominantly acylated and then glucuronidated which are not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Insulin	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. No part of the metabolism of insulin is CYP mediated and none of the metabolites are active.	(See Summary)
Sofosbuvir	Ipilimumab	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as ipilimumab is not metabolised by cytochrome P450. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications	(See Summary)
Sofosbuvir	Ipratropium bromide	Coadministration has not been studied. Based on the metabolism and elimination and toxicity profiles of both drugs, there is little potential for interaction. A small proportion of an inhaled ipratropium dose is systemically absorbed (~7%) and metabolism is via ester hydrolysis and conjugation. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Irbesartan	Coadministration has not been studied. Irbesartan is an inhibitor of P-gp and may increase sofosbuvir concentrations. However, increasing sofosbuvir concentrations has been shown not to increase the predominant metabolite GS-331007, therefore no dose change should be required.	(See Summary)
Sofosbuvir	Irinotecan	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as irinotecan is a substrate of CYP3A4, P-gp and UGT1B1 which are not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Iron supplements	Coadministration has not been studied but a clinically significant interaction is unlikely.	(See Summary)
Sofosbuvir	Isoflurane	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Isoflurane is mainly metabolised by CYP2E1 which is not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Isoniazid	Coadministration has not been studied. Isoniazid is metabolised via CYP mechanisms and a clinically significant interaction is unlikely as sofosbuvir does not affect CYP enzymes. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications. However, use of isoniazid should be carefully monitored with patients with current chronic liver disease. Severe and sometimes fatal hepatitis associated with isoniazid therapy may occur and may develop even after many months of treatment.	(See Summary)
Sofosbuvir	Isotretinoin	Coadministration has not been studied. Isotretinoin is metabolized mainly by CYP2C8 and CYP3A4 with participation from CYP2B6 and CYP2C9 and no single isoform appearing to have a predominant role. A clinically significant interaction is unlikely as sofosbuvir does not affect CYP enzymes. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Ispaghula husk	Coadministration has not been studied. The mode of action of ispaghula husk is physical and does not depend on absorption into the systemic circulation. However, ispaghula husk may delay or reduce gastrointestinal absorption of other drugs and it is advisable to separate administration if possible.	(See Summary)
Sofosbuvir	Isradipine	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as isradipine is metabolised by CYP3A4, which is not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Itraconazole	Coadministration has not been studied. Itraconazole is an inhibitor of P-gp and may increase sofosbuvir concentrations. However, increasing sofosbuvir concentrations has been shown not to increase the predominant metabolite GS-331007, therefore no dose change should be required.	(See Summary)
Sofosbuvir	Ivabradine	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as ivabradine is metabolised by CYP3A4 which is not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Ivermectin	Coadministration has not been studied. Ivermectin is metabolised via CYP mechanisms and a clinically significant interaction is unlikely as sofosbuvir does not affect CYP enzymes. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Ketamine	Coadministration has not been studied. Ketamine is metabolised via CYP mechanisms and a clinically significant interaction is unlikely as sofosbuvir does not affect CYP enzymes. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Ketoconazole	Coadministration has not been studied. Ketoconazole is an inhibitor of P-gp and may increase sofosbuvir concentrations. However, increasing sofosbuvir concentrations has been shown not to increase the predominant metabolite GS-331007, therefore no dose change should be required.	(See Summary)
Sofosbuvir	Ketoprofen	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as ketoprofen is mainly glucuronidated which is not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Labetalol	Coadministration has not been studied, but a clinically significant interaction is unlikely. Minimal information exists on metabolism of labetalol but it is thought to be mainly through conjugation to glucuronides. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Lacidipine	Coadministration has not been studied. Lacidipine is metabolised by CYP3A4 and a clinically significant interaction is unlikely as sofosbuvir does not affect CYP enzymes. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications. Note, caution is advised in patients with hepatic impairment.	(See Summary)
Sofosbuvir	Lacosamide	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Lacosamide is metabolised by CYP3A4 which is not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Lactulose	Coadministration has not been studied, but based on metabolism and clearance a clinically significant pharmacokinetic interaction is unlikely. Metabolism of lactulose to lactic acid occurs via gastro-intestinal microbial flora only. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
